ruta,carpeta,archivo,variedad,clase,hoja_id,estado,px_grad_sesion,n_marcas,px_grad,nitidez,ancho_cinta_px,largo_hoja_px,ancho_hoja_px,largo_anchos_cinta,ancho_anchos_cinta,largo_grad,ancho_grad,ancho_trabajo,alto_trabajo
Habano/XL Derecho/20260828_174837286_iOS.heic,Habano/XL Derecho,20260828_174837286_iOS.heic,habano,xr_der,hoja_0734,ok,200.0,15,180.0,0.191,151.0,1920,1564,,,9.6,7.82,1350,1800
Habano/XL Derecho/20260828_174852145_iOS.heic,Habano/XL Derecho,20260828_174852145_iOS.heic,habano,xr_der,hoja_0735,ok,200.0,15,194.5,0.173,82.0,2019,1895,,,10.1,9.47,1350,1800
Habano/XL Derecho/20260828_174856018_iOS.heic,Habano/XL Derecho,20260828_174856018_iOS.heic,habano,xr_der,hoja_0735,ok,200.0,18,52.0,0.207,163.0,2117,1823,,,10.59,9.12,1350,1800
Habano/XL Derecho/20260828_174929694_iOS.heic,Habano/XL Derecho,20260828_174929694_iOS.heic,habano,xr_der,hoja_0736,ok,200.0,17,182.5,0.161,90.0,1832,1517,,,9.16,7.58,1350,1800
Habano/XL Derecho/20260828_174932756_iOS.heic,Habano/XL Derecho,20260828_174932756_iOS.heic,habano,xr_der,hoja_0736,ok,200.0,12,51.5,0.341,124.0,1931,1584,,,9.65,7.92,1350,1800
Habano/XL Derecho/20260828_174946945_iOS.heic,Habano/XL Derecho,20260828_174946945_iOS.heic,habano,xr_der,hoja_0737,ok,200.0,21,200.0,0.291,87.0,1597,1739,,,7.99,8.7,1350,1800
Habano/XL Derecho/20260828_175000277_iOS.heic,Habano/XL Derecho,20260828_175000277_iOS.heic,habano,xr_der,hoja_0738,ok,200.0,19,181.5,0.25,92.0,1969,1958,,,9.85,9.79,1350,1800
Habano/XL Derecho/20260828_175017908_iOS.heic,Habano/XL Derecho,20260828_175017908_iOS.heic,habano,xr_der,hoja_0739,ok,200.0,22,200.0,0.241,86.0,2038,1937,,,10.19,9.69,1350,1800
Habano/XL Derecho/20260828_175050972_iOS.heic,Habano/XL Derecho,20260828_175050972_iOS.heic,habano,xr_der,hoja_0740,ok,200.0,13,126.5,0.255,108.0,1588,1749,,,7.94,8.74,1350,1800
Habano/XL Derecho/20260828_175113956_iOS.heic,Habano/XL Derecho,20260828_175113956_iOS.heic,habano,xr_der,hoja_0741,ok,200.0,24,192.0,0.286,85.0,1578,1669,,,7.89,8.35,1350,1800
Habano/XL Derecho/20260828_175129151_iOS.heic,Habano/XL Derecho,20260828_175129151_iOS.heic,habano,xr_der,hoja_0742,ok,200.0,20,194.5,0.254,88.0,1592,1638,,,7.96,8.19,1350,1800
Habano/XL Derecho/20260828_175143811_iOS.heic,Habano/XL Derecho,20260828_175143811_iOS.heic,habano,xr_der,hoja_0743,ok,200.0,15,89.5,0.191,92.0,1512,1767,,,7.56,8.84,1350,1800
Habano/XL Derecho/20260828_175152592_iOS.heic,Habano/XL Derecho,20260828_175152592_iOS.heic,habano,xr_der,hoja_0743,ok,200.0,11,71.5,0.259,154.0,1930,1538,,,9.65,7.69,1350,1800
Habano/XL Derecho/20260828_175205962_iOS.heic,Habano/XL Derecho,20260828_175205962_iOS.heic,habano,xr_der,hoja_0744,ok,200.0,16,98.0,0.175,96.0,1538,1646,,,7.69,8.23,1350,1800
Habano/XL Derecho/20260828_175226868_iOS.heic,Habano/XL Derecho,20260828_175226868_iOS.heic,habano,xr_der,hoja_0745,ok,200.0,20,182.0,0.247,87.0,1599,1703,,,8.0,8.52,1350,1800
Habano/XL Derecho/20260828_175229217_iOS.heic,Habano/XL Derecho,20260828_175229217_iOS.heic,habano,xr_der,hoja_0745,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_175239993_iOS.heic,Habano/XL Derecho,20260828_175239993_iOS.heic,habano,xr_der,hoja_0746,ok,200.0,13,97.5,0.305,103.0,1981,1958,,,9.9,9.79,1350,1800
Habano/XL Derecho/20260828_175306441_iOS.heic,Habano/XL Derecho,20260828_175306441_iOS.heic,habano,xr_der,hoja_0747,ok,200.0,15,93.0,0.308,95.0,1576,1754,,,7.88,8.77,1350,1800
Habano/XL Derecho/20260828_175309547_iOS.heic,Habano/XL Derecho,20260828_175309547_iOS.heic,habano,xr_der,hoja_0747,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_175325840_iOS.heic,Habano/XL Derecho,20260828_175325840_iOS.heic,habano,xr_der,hoja_0748,ok,200.0,17,94.5,0.158,91.0,1605,1742,,,8.03,8.71,1350,1800
Habano/XL Derecho/20260828_175343926_iOS.heic,Habano/XL Derecho,20260828_175343926_iOS.heic,habano,xr_der,hoja_0749,ok,200.0,22,200.0,0.32,90.0,1648,1763,,,8.24,8.81,1350,1800
Habano/XL Derecho/20260828_175406398_iOS.heic,Habano/XL Derecho,20260828_175406398_iOS.heic,habano,xr_der,hoja_0750,dudosa,200.0,15,200.0,0.146,104.0,1637,1720,,,8.19,8.6,1350,1800
Habano/XL Derecho/20260828_175417975_iOS.heic,Habano/XL Derecho,20260828_175417975_iOS.heic,habano,xr_der,hoja_0751,ok,200.0,21,200.0,0.265,88.0,2063,2053,,,10.31,10.27,1350,1800
Habano/XL Derecho/20260828_175429100_iOS.heic,Habano/XL Derecho,20260828_175429100_iOS.heic,habano,xr_der,hoja_0752,ok,200.0,20,200.0,0.271,90.0,1504,1692,,,7.52,8.46,1350,1800
Habano/XL Derecho/20260828_175459804_iOS.heic,Habano/XL Derecho,20260828_175459804_iOS.heic,habano,xr_der,hoja_0753,ok,200.0,20,196.5,0.281,85.0,1552,1534,,,7.76,7.67,1350,1800
Habano/XL Derecho/20260828_175521406_iOS.heic,Habano/XL Derecho,20260828_175521406_iOS.heic,habano,xr_der,hoja_0754,ok,200.0,23,200.0,0.255,91.0,1515,1866,,,7.58,9.33,1350,1800
Habano/XL Derecho/20260828_175545217_iOS.heic,Habano/XL Derecho,20260828_175545217_iOS.heic,habano,xr_der,hoja_0755,dudosa,200.0,18,68.5,0.145,96.0,1592,1770,,,7.96,8.85,1350,1800
Habano/XL Derecho/20260828_175604697_iOS.heic,Habano/XL Derecho,20260828_175604697_iOS.heic,habano,xr_der,hoja_0756,dudosa,200.0,24,162.0,0.124,80.0,1952,1859,,,9.76,9.29,1350,1800
Habano/XL Derecho/20260828_175618931_iOS.heic,Habano/XL Derecho,20260828_175618931_iOS.heic,habano,xr_der,hoja_0757,ok,200.0,19,176.0,0.167,93.0,1526,1595,,,7.63,7.97,1350,1800
Habano/XL Derecho/20260828_175637676_iOS.heic,Habano/XL Derecho,20260828_175637676_iOS.heic,habano,xr_der,hoja_0758,ok,200.0,26,164.5,0.187,81.0,1497,1731,,,7.49,8.65,1350,1800
Habano/XL Derecho/20260828_175641411_iOS.heic,Habano/XL Derecho,20260828_175641411_iOS.heic,habano,xr_der,hoja_0758,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_175653139_iOS.heic,Habano/XL Derecho,20260828_175653139_iOS.heic,habano,xr_der,hoja_0759,ok,200.0,18,96.0,0.153,93.0,1580,1953,,,7.9,9.77,1350,1800
Habano/XL Derecho/20260828_175821359_iOS.heic,Habano/XL Derecho,20260828_175821359_iOS.heic,habano,xr_der,hoja_0760,ok,200.0,19,107.0,0.186,92.0,1556,1668,,,7.78,8.34,1350,1800
Habano/XL Derecho/20260828_175834769_iOS.heic,Habano/XL Derecho,20260828_175834769_iOS.heic,habano,xr_der,hoja_0761,ok,200.0,18,108.0,0.161,92.0,1707,1854,,,8.54,9.27,1350,1800
Habano/XL Derecho/20260828_175836984_iOS.heic,Habano/XL Derecho,20260828_175836984_iOS.heic,habano,xr_der,hoja_0761,ok,200.0,30,73.0,0.159,89.0,1830,1390,,,9.15,6.95,1350,1800
Habano/XL Derecho/20260828_175852196_iOS.heic,Habano/XL Derecho,20260828_175852196_iOS.heic,habano,xr_der,hoja_0762,ok,200.0,14,122.0,0.186,103.0,1589,1768,,,7.95,8.84,1350,1800
Habano/XL Derecho/20260828_175855874_iOS.heic,Habano/XL Derecho,20260828_175855874_iOS.heic,habano,xr_der,hoja_0762,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_175920001_iOS.heic,Habano/XL Derecho,20260828_175920001_iOS.heic,habano,xr_der,hoja_0763,ok,200.0,22,189.0,0.221,90.0,1616,1828,,,8.08,9.14,1350,1800
Habano/XL Derecho/20260828_175943386_iOS.heic,Habano/XL Derecho,20260828_175943386_iOS.heic,habano,xr_der,hoja_0764,ok,200.0,11,102.5,0.235,107.0,1571,1753,,,7.86,8.77,1350,1800
Habano/XL Derecho/20260828_175947363_iOS.heic,Habano/XL Derecho,20260828_175947363_iOS.heic,habano,xr_der,hoja_0764,ok,200.0,18,118.5,0.225,203.0,1941,1545,,,9.71,7.72,1350,1800
Habano/XL Derecho/20260828_180017806_iOS.heic,Habano/XL Derecho,20260828_180017806_iOS.heic,habano,xr_der,hoja_0765,ok,200.0,17,96.5,0.162,90.0,1538,1745,,,7.69,8.72,1350,1800
Habano/XL Derecho/20260828_180019641_iOS.heic,Habano/XL Derecho,20260828_180019641_iOS.heic,habano,xr_der,hoja_0765,ok,200.0,16,50.5,0.256,143.0,1897,1521,,,9.48,7.61,1350,1800
Habano/XL Derecho/20260828_180048610_iOS.heic,Habano/XL Derecho,20260828_180048610_iOS.heic,habano,xr_der,hoja_0766,ok,200.0,15,94.0,0.333,100.0,1550,1824,,,7.75,9.12,1350,1800
Habano/XL Derecho/20260828_180104590_iOS.heic,Habano/XL Derecho,20260828_180104590_iOS.heic,habano,xr_der,hoja_0767,ok,200.0,25,194.0,0.157,86.0,1552,1821,,,7.76,9.11,1350,1800
Habano/XL Derecho/20260828_180106910_iOS.heic,Habano/XL Derecho,20260828_180106910_iOS.heic,habano,xr_der,hoja_0767,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_180127686_iOS.heic,Habano/XL Derecho,20260828_180127686_iOS.heic,habano,xr_der,hoja_0768,ok,200.0,15,99.0,0.292,92.0,1949,1923,,,9.74,9.62,1350,1800
Habano/XL Derecho/20260828_180130180_iOS.heic,Habano/XL Derecho,20260828_180130180_iOS.heic,habano,xr_der,hoja_0768,ok,200.0,8,69.5,0.255,74.0,1935,1536,,,9.68,7.68,1350,1800
Habano/XL Derecho/20260828_180153384_iOS.heic,Habano/XL Derecho,20260828_180153384_iOS.heic,habano,xr_der,hoja_0769,ok,200.0,17,101.5,0.197,94.0,1551,1709,,,7.75,8.54,1350,1800
Habano/XL Derecho/20260828_180157006_iOS.heic,Habano/XL Derecho,20260828_180157006_iOS.heic,habano,xr_der,hoja_0769,ok,200.0,8,52.5,0.516,145.0,1859,1434,,,9.29,7.17,1350,1800
Habano/XL Derecho/20260828_180211037_iOS.heic,Habano/XL Derecho,20260828_180211037_iOS.heic,habano,xr_der,hoja_0770,ok,200.0,13,101.0,0.227,98.0,1509,1641,,,7.54,8.21,1350,1800
Habano/XL Derecho/20260828_180214724_iOS.heic,Habano/XL Derecho,20260828_180214724_iOS.heic,habano,xr_der,hoja_0770,ok,200.0,20,119.5,0.163,144.0,1910,1500,,,9.55,7.5,1350,1800
Habano/XL Derecho/20260828_180229106_iOS.heic,Habano/XL Derecho,20260828_180229106_iOS.heic,habano,xr_der,hoja_0771,ok,200.0,17,98.5,0.183,96.0,1472,1779,,,7.36,8.89,1350,1800
Habano/XL Derecho/20260828_180244787_iOS.heic,Habano/XL Derecho,20260828_180244787_iOS.heic,habano,xr_der,hoja_0772,ok,200.0,18,176.5,0.177,91.0,1941,1923,,,9.71,9.62,1350,1800
Habano/XL Derecho/20260828_180246920_iOS.heic,Habano/XL Derecho,20260828_180246920_iOS.heic,habano,xr_der,hoja_0772,ok,200.0,9,177.5,0.444,175.0,1803,1357,,,9.02,6.79,1350,1800
Habano/XL Derecho/20260828_180304296_iOS.heic,Habano/XL Derecho,20260828_180304296_iOS.heic,habano,xr_der,hoja_0773,ok,200.0,17,94.5,0.2,93.0,1577,1838,,,7.88,9.19,1350,1800
Habano/XL Derecho/20260828_180307363_iOS.heic,Habano/XL Derecho,20260828_180307363_iOS.heic,habano,xr_der,hoja_0773,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_180323468_iOS.heic,Habano/XL Derecho,20260828_180323468_iOS.heic,habano,xr_der,hoja_0774,ok,200.0,20,109.0,0.194,91.0,1585,1745,,,7.92,8.72,1350,1800
Habano/XL Derecho/20260828_180354528_iOS.heic,Habano/XL Derecho,20260828_180354528_iOS.heic,habano,xr_der,hoja_0775,ok,200.0,16,77.0,0.157,100.0,1506,1844,,,7.53,9.22,1350,1800
Habano/XL Derecho/20260828_180403693_iOS.heic,Habano/XL Derecho,20260828_180403693_iOS.heic,habano,xr_der,hoja_0775,ok,200.0,7,58.0,0.45,138.0,1937,1539,,,9.69,7.7,1350,1800
Habano/XL Derecho/20260828_180544183_iOS.heic,Habano/XL Derecho,20260828_180544183_iOS.heic,habano,xr_der,hoja_0776,ok,200.0,17,100.0,0.178,95.0,1541,1662,,,7.71,8.31,1350,1800
Habano/XL Derecho/20260828_180607036_iOS.heic,Habano/XL Derecho,20260828_180607036_iOS.heic,habano,xr_der,hoja_0777,ok,200.0,24,197.5,0.187,86.0,1496,1669,,,7.48,8.35,1350,1800
Habano/XL Derecho/20260828_180610639_iOS.heic,Habano/XL Derecho,20260828_180610639_iOS.heic,habano,xr_der,hoja_0777,ok,200.0,14,197.5,0.175,20.0,2011,1652,,,10.05,8.26,1350,1800
Habano/XL Derecho/20260828_180629500_iOS.heic,Habano/XL Derecho,20260828_180629500_iOS.heic,habano,xr_der,hoja_0778,ok,200.0,20,196.0,0.274,87.0,1968,1953,,,9.84,9.77,1350,1800
Habano/XL Derecho/20260828_180646146_iOS.heic,Habano/XL Derecho,20260828_180646146_iOS.heic,habano,xr_der,hoja_0779,ok,200.0,27,183.5,0.203,80.0,1992,1783,,,9.96,8.91,1350,1800
Habano/XL Derecho/20260828_180648650_iOS.heic,Habano/XL Derecho,20260828_180648650_iOS.heic,habano,xr_der,hoja_0779,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_180704569_iOS.heic,Habano/XL Derecho,20260828_180704569_iOS.heic,habano,xr_der,hoja_0780,dudosa,200.0,25,192.0,0.146,83.0,1943,2017,,,9.71,10.09,1350,1800
Habano/XL Derecho/20260828_180721054_iOS.heic,Habano/XL Derecho,20260828_180721054_iOS.heic,habano,xr_der,hoja_0781,ok,200.0,23,200.0,0.272,86.0,1592,1943,,,7.96,9.71,1350,1800
Habano/XL Derecho/20260828_180809025_iOS.heic,Habano/XL Derecho,20260828_180809025_iOS.heic,habano,xr_der,hoja_0782,ok,200.0,23,180.0,0.221,81.0,1909,1888,,,9.54,9.44,1350,1800
Habano/XL Derecho/20260828_180822541_iOS.heic,Habano/XL Derecho,20260828_180822541_iOS.heic,habano,xr_der,hoja_0783,ok,200.0,19,94.0,0.179,91.0,1485,1561,,,7.42,7.8,1350,1800
Habano/XL Derecho/20260828_180840653_iOS.heic,Habano/XL Derecho,20260828_180840653_iOS.heic,habano,xr_der,hoja_0784,ok,200.0,27,182.5,0.19,79.0,1839,1969,,,9.2,9.85,1350,1800
Habano/XL Derecho/20260828_180843058_iOS.heic,Habano/XL Derecho,20260828_180843058_iOS.heic,habano,xr_der,hoja_0784,dudosa,200.0,14,61.5,0.107,137.0,1922,1533,,,9.61,7.67,1350,1800
Habano/XL Derecho/20260828_180904128_iOS.heic,Habano/XL Derecho,20260828_180904128_iOS.heic,habano,xr_der,hoja_0785,ok,200.0,21,190.5,0.212,94.0,1866,1761,,,9.33,8.8,1350,1800
Habano/XL Derecho/20260828_180907725_iOS.heic,Habano/XL Derecho,20260828_180907725_iOS.heic,habano,xr_der,hoja_0785,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_180921568_iOS.heic,Habano/XL Derecho,20260828_180921568_iOS.heic,habano,xr_der,hoja_0786,dudosa,200.0,17,86.5,0.145,89.0,1453,1736,,,7.26,8.68,1350,1800
Habano/XL Derecho/20260828_180935621_iOS.heic,Habano/XL Derecho,20260828_180935621_iOS.heic,habano,xr_der,hoja_0787,ok,200.0,23,200.0,0.269,88.0,1492,1800,,,7.46,9.0,1350,1800
Habano/XL Derecho/20260828_180937850_iOS.heic,Habano/XL Derecho,20260828_180937850_iOS.heic,habano,xr_der,hoja_0787,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_180953364_iOS.heic,Habano/XL Derecho,20260828_180953364_iOS.heic,habano,xr_der,hoja_0788,ok,200.0,22,182.5,0.196,91.0,1484,1736,,,7.42,8.68,1350,1800
Habano/XL Derecho/20260828_181007709_iOS.heic,Habano/XL Derecho,20260828_181007709_iOS.heic,habano,xr_der,hoja_0789,ok,200.0,18,181.5,0.2,89.0,1959,1902,,,9.79,9.51,1350,1800
Habano/XL Derecho/20260828_181028867_iOS.heic,Habano/XL Derecho,20260828_181028867_iOS.heic,habano,xr_der,hoja_0790,ok,200.0,23,200.0,0.197,91.0,1582,1888,,,7.91,9.44,1350,1800
Habano/XL Derecho/20260828_181032191_iOS.heic,Habano/XL Derecho,20260828_181032191_iOS.heic,habano,xr_der,hoja_0790,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_181108876_iOS.heic,Habano/XL Derecho,20260828_181108876_iOS.heic,habano,xr_der,hoja_0791,ok,200.0,22,185.5,0.235,93.0,1559,1776,,,7.79,8.88,1350,1800
Habano/XL Derecho/20260828_181111139_iOS.heic,Habano/XL Derecho,20260828_181111139_iOS.heic,habano,xr_der,hoja_0791,ok,200.0,11,50.0,0.359,151.0,1840,1406,,,9.2,7.03,1350,1800
Habano/XL Derecho/20260828_181124752_iOS.heic,Habano/XL Derecho,20260828_181124752_iOS.heic,habano,xr_der,hoja_0792,dudosa,200.0,25,188.5,0.138,80.0,1955,2016,,,9.78,10.08,1350,1800
Habano/XL Derecho/20260828_181126850_iOS.heic,Habano/XL Derecho,20260828_181126850_iOS.heic,habano,xr_der,hoja_0792,dudosa,200.0,10,173.5,0.149,134.0,1882,1533,,,9.41,7.67,1350,1800
Habano/XL Derecho/20260828_181149919_iOS.heic,Habano/XL Derecho,20260828_181149919_iOS.heic,habano,xr_der,hoja_0793,ok,200.0,23,181.5,0.184,94.0,1520,1793,,,7.6,8.96,1350,1800
Habano/XL Derecho/20260828_181152013_iOS.heic,Habano/XL Derecho,20260828_181152013_iOS.heic,habano,xr_der,hoja_0793,ok,200.0,16,51.0,0.168,144.0,1990,1659,,,9.95,8.29,1350,1800
Habano/XL Derecho/20260828_181209637_iOS.heic,Habano/XL Derecho,20260828_181209637_iOS.heic,habano,xr_der,hoja_0794,ok,200.0,22,200.0,0.238,89.0,1496,1902,,,7.48,9.51,1350,1800
Habano/XL Derecho/20260828_181240383_iOS.heic,Habano/XL Derecho,20260828_181240383_iOS.heic,habano,xr_der,hoja_0795,ok,200.0,24,199.5,0.218,87.0,1545,1810,,,7.72,9.05,1350,1800
Habano/XL Derecho/20260828_181259667_iOS.heic,Habano/XL Derecho,20260828_181259667_iOS.heic,habano,xr_der,hoja_0796,ok,200.0,25,194.5,0.158,85.0,1955,1941,,,9.78,9.71,1350,1800
Habano/XL Derecho/20260828_181302228_iOS.heic,Habano/XL Derecho,20260828_181302228_iOS.heic,habano,xr_der,hoja_0796,ok,200.0,17,144.5,0.191,121.0,1870,1463,,,9.35,7.32,1350,1800
Habano/XL Derecho/20260828_181318036_iOS.heic,Habano/XL Derecho,20260828_181318036_iOS.heic,habano,xr_der,hoja_0797,ok,200.0,16,76.5,0.172,99.0,1520,1733,,,7.6,8.66,1350,1800
Habano/XL Derecho/20260828_181334268_iOS.heic,Habano/XL Derecho,20260828_181334268_iOS.heic,habano,xr_der,hoja_0798,ok,200.0,15,91.0,0.196,96.0,1605,1829,,,8.03,9.14,1350,1800
Habano/XL Derecho/20260828_181357623_iOS.heic,Habano/XL Derecho,20260828_181357623_iOS.heic,habano,xr_der,hoja_0799,ok,200.0,28,186.5,0.214,82.0,1883,1882,,,9.41,9.41,1350,1800
Habano/XL Derecho/20260828_181359683_iOS.heic,Habano/XL Derecho,20260828_181359683_iOS.heic,habano,xr_der,hoja_0799,ok,200.0,11,51.5,0.429,137.0,1897,1486,,,9.48,7.43,1350,1800
Habano/XL Derecho/20260828_181432106_iOS.heic,Habano/XL Derecho,20260828_181432106_iOS.heic,habano,xr_der,hoja_0800,ok,200.0,24,200.0,0.221,83.0,1857,1952,,,9.29,9.76,1350,1800
Habano/XL Derecho/20260828_181434429_iOS.heic,Habano/XL Derecho,20260828_181434429_iOS.heic,habano,xr_der,hoja_0800,ok,200.0,8,58.5,0.517,144.0,1909,1499,,,9.54,7.5,1350,1800
Habano/XL Derecho/20260828_181507922_iOS.heic,Habano/XL Derecho,20260828_181507922_iOS.heic,habano,xr_der,hoja_0801,ok,200.0,20,108.0,0.186,91.0,1583,1786,,,7.92,8.93,1350,1800
Habano/XL Derecho/20260828_181510110_iOS.heic,Habano/XL Derecho,20260828_181510110_iOS.heic,habano,xr_der,hoja_0801,ok,200.0,12,59.0,0.28,64.0,1861,1435,,,9.3,7.17,1350,1800
Habano/XL Derecho/20260828_181522329_iOS.heic,Habano/XL Derecho,20260828_181522329_iOS.heic,habano,xr_der,hoja_0802,ok,200.0,22,182.5,0.202,92.0,1971,1972,,,9.86,9.86,1350,1800
Habano/XL Derecho/20260828_181524671_iOS.heic,Habano/XL Derecho,20260828_181524671_iOS.heic,habano,xr_der,hoja_0802,ok,200.0,15,85.5,0.151,127.0,1866,1467,,,9.33,7.33,1350,1800
Habano/XL Derecho/20260828_181535749_iOS.heic,Habano/XL Derecho,20260828_181535749_iOS.heic,habano,xr_der,hoja_0803,ok,200.0,18,95.5,0.174,92.0,1982,1801,,,9.91,9.01,1350,1800
Habano/XL Derecho/20260828_181557023_iOS.heic,Habano/XL Derecho,20260828_181557023_iOS.heic,habano,xr_der,hoja_0804,ok,200.0,25,192.5,0.164,84.0,1496,1656,,,7.48,8.28,1350,1800
Habano/XL Derecho/20260828_181558976_iOS.heic,Habano/XL Derecho,20260828_181558976_iOS.heic,habano,xr_der,hoja_0804,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_181613987_iOS.heic,Habano/XL Derecho,20260828_181613987_iOS.heic,habano,xr_der,hoja_0805,ok,200.0,17,99.0,0.192,91.0,1562,1581,,,7.81,7.91,1350,1800
Habano/XL Derecho/20260828_181646135_iOS.heic,Habano/XL Derecho,20260828_181646135_iOS.heic,habano,xr_der,hoja_0806,ok,200.0,25,184.5,0.223,82.0,1454,1658,,,7.27,8.29,1350,1800
Habano/XL Derecho/20260828_181648830_iOS.heic,Habano/XL Derecho,20260828_181648830_iOS.heic,habano,xr_der,hoja_0806,ok,200.0,11,53.0,0.48,133.0,1852,1420,,,9.26,7.1,1350,1800
Habano/XL Derecho/20260828_181703877_iOS.heic,Habano/XL Derecho,20260828_181703877_iOS.heic,habano,xr_der,hoja_0807,ok,200.0,20,93.5,0.194,90.0,1591,1758,,,7.96,8.79,1350,1800
Habano/XL Derecho/20260828_181706058_iOS.heic,Habano/XL Derecho,20260828_181706058_iOS.heic,habano,xr_der,hoja_0807,ok,200.0,17,60.0,0.309,174.0,1842,1406,,,9.21,7.03,1350,1800
Habano/XL Derecho/20260828_181720275_iOS.heic,Habano/XL Derecho,20260828_181720275_iOS.heic,habano,xr_der,hoja_0808,ok,200.0,23,200.0,0.262,87.0,2046,1753,,,10.23,8.77,1350,1800
Habano/XL Derecho/20260828_181742700_iOS.heic,Habano/XL Derecho,20260828_181742700_iOS.heic,habano,xr_der,hoja_0809,ok,200.0,18,96.5,0.19,94.0,1966,1993,,,9.83,9.96,1350,1800
Habano/XL Derecho/20260828_181744838_iOS.heic,Habano/XL Derecho,20260828_181744838_iOS.heic,habano,xr_der,hoja_0809,ok,200.0,15,62.5,0.424,179.0,1885,1466,,,9.43,7.33,1350,1800
Habano/XL Derecho/20260828_181831577_iOS.heic,Habano/XL Derecho,20260828_181831577_iOS.heic,habano,xr_der,hoja_0810,ok,200.0,23,196.0,0.185,81.0,1530,1823,,,7.65,9.12,1350,1800
Habano/XL Derecho/20260828_181834446_iOS.heic,Habano/XL Derecho,20260828_181834446_iOS.heic,habano,xr_der,hoja_0810,ok,200.0,22,157.5,0.159,123.0,1791,1452,,,8.96,7.26,1350,1800
Habano/XL Derecho/20260828_181856009_iOS.heic,Habano/XL Derecho,20260828_181856009_iOS.heic,habano,xr_der,hoja_0811,ok,200.0,25,191.0,0.24,84.0,1535,1814,,,7.67,9.07,1350,1800
Habano/XL Derecho/20260828_181909067_iOS.heic,Habano/XL Derecho,20260828_181909067_iOS.heic,habano,xr_der,hoja_0812,ok,200.0,16,160.5,0.301,22.0,1924,1520,,,9.62,7.6,1350,1800
Habano/XL Derecho/20260828_181931943_iOS.heic,Habano/XL Derecho,20260828_181931943_iOS.heic,habano,xr_der,hoja_0813,ok,200.0,16,75.5,0.16,94.0,1625,1814,,,8.12,9.07,1350,1800
Habano/XL Derecho/20260828_181934292_iOS.heic,Habano/XL Derecho,20260828_181934292_iOS.heic,habano,xr_der,hoja_0813,ok,200.0,6,54.0,0.528,154.0,1826,1386,,,9.13,6.93,1350,1800
Habano/XL Derecho/20260828_181955766_iOS.heic,Habano/XL Derecho,20260828_181955766_iOS.heic,habano,xr_der,hoja_0814,ok,200.0,23,192.0,0.162,96.0,1431,1629,,,7.16,8.14,1350,1800
Habano/XL Derecho/20260828_182016928_iOS.heic,Habano/XL Derecho,20260828_182016928_iOS.heic,habano,xr_der,hoja_0815,ok,200.0,15,95.5,0.211,99.0,1543,1627,,,7.71,8.13,1350,1800
Habano/XL Derecho/20260828_182046927_iOS.heic,Habano/XL Derecho,20260828_182046927_iOS.heic,habano,xr_der,hoja_0816,ok,200.0,17,180.0,0.173,93.0,1592,1835,,,7.96,9.18,1350,1800
Habano/XL Derecho/20260828_182048656_iOS.heic,Habano/XL Derecho,20260828_182048656_iOS.heic,habano,xr_der,hoja_0816,sin_cinta,200.0,0,,,,,,,,,,1350,1800
Habano/XL Derecho/20260828_182107369_iOS.heic,Habano/XL Derecho,20260828_182107369_iOS.heic,habano,xr_der,hoja_0817,ok,200.0,19,93.5,0.217,90.0,1896,1851,,,9.48,9.26,1350,1800
Habano/XL Derecho/20260828_182125312_iOS.heic,Habano/XL Derecho,20260828_182125312_iOS.heic,habano,xr_der,hoja_0818,ok,200.0,16,91.5,0.154,93.0,1544,1794,,,7.72,8.97,1350,1800
Habano/XL Derecho/20260828_182127578_iOS.heic,Habano/XL Derecho,20260828_182127578_iOS.heic,habano,xr_der,hoja_0818,ok,200.0,30,50.5,0.213,59.0,2104,1800,,,10.52,9.0,1350,1800
Habano/XL Derecho/20260828_182141981_iOS.heic,Habano/XL Derecho,20260828_182141981_iOS.heic,habano,xr_der,hoja_0819,ok,200.0,17,105.5,0.154,89.0,1490,1545,,,7.45,7.72,1350,1800
Habano/XL Derecho/20260828_182159091_iOS.heic,Habano/XL Derecho,20260828_182159091_iOS.heic,habano,xr_der,hoja_0820,ok,200.0,18,180.0,0.209,92.0,2108,1865,,,10.54,9.32,1350,1800
Habano/XL Derecho/20260828_182201273_iOS.heic,Habano/XL Derecho,20260828_182201273_iOS.heic,habano,xr_der,hoja_0820,sin_cinta,200.0,0,,,,,,,,,,1350,1800
