ruta,sud_frac,sud_n,sud_dens,sud_verdor_p95,sud_verdor_med
Connecticut/CAPA_CONNECTICUT/20260817_190719393_iOS.jpg,0.009225401724311449,72,109.78990481825196,1.2002441883087158,-0.018155217170715332
Connecticut/CAPA_CONNECTICUT/20260817_190815027_iOS.jpg,0.004081306792339627,48,58.06245584834087,1.0255125761032104,0.0005236193537712097
Connecticut/CAPA_CONNECTICUT/20260817_190838085_iOS.jpg,0.016443370152141066,92,181.23757685359746,1.4138398170471191,-0.005372524261474609
Connecticut/CAPA_CONNECTICUT/20260817_190908919_iOS.jpg,0.02912947751014751,114,314.13872255764034,1.6724178791046143,-0.04214119911193848
Connecticut/CAPA_CONNECTICUT/20260817_191156597_iOS.jpg,0.01319168108707267,85,169.45638392038342,1.3608036041259766,-0.006079435348510742
Connecticut/CAPA_CONNECTICUT/20260817_191302294_iOS.jpg,0.03120262185545297,114,344.98098065382976,1.6892212629318237,0.01963043212890625
Connecticut/CAPA_CONNECTICUT/20260817_191335715_iOS.jpg,0.013704306467207552,73,146.13122584080503,1.3150839805603027,0.0031659603118896484
Connecticut/CAPA_CONNECTICUT/20260817_191423088_iOS.jpg,0.007735386827315357,68,112.63518292450627,1.1144442558288574,-0.017464399337768555
Connecticut/CAPA_CONNECTICUT/20260817_191456072_iOS.jpg,0.012614177619679248,107,201.6007476184734,1.396607756614685,0.011158168315887451
Connecticut/CAPA_CONNECTICUT/20260817_191529341_iOS.jpg,0.00971082499248746,73,168.7432098194679,1.3013077974319458,0.00882577896118164
Connecticut/CAPA_CONNECTICUT/20260817_191553088_iOS.jpg,0.014330995297398863,75,129.7627245327677,1.2792893648147583,-0.004250764846801758
Connecticut/CAPA_CONNECTICUT/20260817_191644554_iOS.jpg,0.00527311173609318,62,86.53597872889813,1.2090615034103394,0.0005974769592285156
Connecticut/CAPA_CONNECTICUT/20260817_191754962_iOS.jpg,0.017740812996999464,128,208.61957405750402,1.4613250494003296,-0.01657581329345703
Connecticut/CAPA_CONNECTICUT/20260817_191827409_iOS.jpg,0.006515181285468268,87,100.55362281989343,1.1766585111618042,-0.008051037788391113
Connecticut/CAPA_CONNECTICUT/20260817_191853511_iOS.jpg,0.007393697335736204,61,99.03722825645771,1.2395838499069214,-0.011453032493591309
Connecticut/CAPA_CONNECTICUT/20260817_191910653_iOS.jpg,0.004831877456935777,57,65.8262464257503,1.0600330829620361,-0.0030022859573364258
Connecticut/CAPA_CONNECTICUT/20260817_192029546_iOS.jpg,0.0032964726040998816,41,58.15635833394799,1.1358180046081543,0.01705312728881836
Connecticut/CAPA_CONNECTICUT/20260817_192110536_iOS.jpg,0.018505091706856144,90,210.49775702945564,1.4109286069869995,-0.017686128616333008
Connecticut/CAPA_CONNECTICUT/20260817_192218012_iOS.jpg,0.012956607011522433,91,159.35278254474136,1.340247392654419,-0.010368824005126953
Connecticut/CAPA_CONNECTICUT/20260817_192304997_iOS.jpg,0.010150527200217743,93,137.56908038767855,1.2629883289337158,0.0029277801513671875
Connecticut/CAPA_CONNECTICUT/20260817_192340917_iOS.jpg,0.00581007545428024,71,97.24548733000873,1.1283419132232666,-0.003960609436035156
Connecticut/CAPA_CONNECTICUT/20260817_192411218_iOS.jpg,0.01754832446137931,79,186.15786658372036,1.3965559005737305,-0.029807567596435547
Connecticut/CAPA_CONNECTICUT/20260817_192513295_iOS.jpg,0.0053741422062704705,69,73.39980447994111,1.1748589277267456,-0.009313106536865234
