ruta,variedad,clase,largo_pulg,punta_0.25,punta_0.5,punta_1,punta_1.5,punta_2,punta_3,base_0.25,base_0.5,base_1,base_1.5,base_2,base_3
Connecticut/CAPA_CONNECTICUT/20260817_194503064_iOS.jpg,connecticut,capa,16.067294875485945,1.773456280601436,2.4334328015302793,3.480546191848558,4.343308993454638,4.911109278941977,5.932413487598814,1.4637459295577018,1.4858691363499084,1.6075401861092142,1.8361353062350176,2.3228224140816724,3.5911565792971647
Connecticut/CAPA_CONNECTICUT/20260817_194548643_iOS.jpg,connecticut,capa,16.715376020326143,2.1530081727381414,2.6464060750500913,3.722909904759506,4.485498784944929,5.135887014454809,5.988118899279628,1.4802583851690951,1.4579620186624858,1.9512290245500106,2.5119082023357526,3.050225479849454,4.4407099639547285
Connecticut/CAPA_CONNECTICUT/20260817_194610562_iOS.jpg,connecticut,capa,14.605816246304114,2.0409861571829895,2.66921764303898,3.588629337220357,4.351409172189647,4.8896011997913496,5.697570929239537,1.3903298894393035,1.4586259116386546,2.0192428066812713,2.5567538306630895,3.2971087981914655,4.4190235918965834
Connecticut/CAPA_CONNECTICUT/20260817_194658699_iOS.jpg,connecticut,capa,17.413460353041895,2.0189508990994818,2.4908373001320614,3.477371483013548,4.219352988333538,5.114641070365907,6.393691802846975,2.1764198110021398,2.6024231653789,1.460501580402769,1.099680709941634,1.6607317020153178,2.422533150376945
Connecticut/CAPA_CONNECTICUT/20260817_194720211_iOS.jpg,connecticut,capa,15.830385896155835,2.2893341466270645,2.917697042226792,3.680531289043098,4.44336519364653,5.072560522063026,6.01635283026202,1.751450281718682,2.5366962207802413,3.411589271035688,3.119403812392005,4.219247244555375,5.139795769905223
Connecticut/CAPA_CONNECTICUT/20260817_194746859_iOS.jpg,connecticut,capa,19.31383393723305,2.408190495495139,3.0376998042238172,3.8050759003080175,4.838728860534471,5.76253627908641,7.0029895058993645,1.5942284475112785,2.4771239747261182,2.641121623844936,2.929745673105635,3.1831324049111074,3.784619783533031
Connecticut/CAPA_CONNECTICUT/20260817_194818421_iOS.jpg,connecticut,capa,15.419521022865844,1.8843654198893187,2.558266582673994,3.6349454542686206,4.398510667784461,5.452773398366468,6.7991551982945415,1.70645869960045,1.9067813897955008,2.37822787617815,2.873512226959755,3.411496189133875,4.511301635668196
Connecticut/CAPA_CONNECTICUT/20260817_194836756_iOS.jpg,connecticut,capa,17.209792133857107,2.355289689425765,2.916297049357974,3.6786850505861746,3.969758659601212,5.899436486178431,7.537183802703332,1.863691142406957,2.063788314317835,2.75976254970863,3.2077984244659032,3.6118436897623134,4.531194127839187
Connecticut/CAPA_CONNECTICUT/20260817_194853982_iOS.jpg,connecticut,capa,12.01737752641722,1.4803586535412692,2.041004123358891,3.0501652503835746,3.678598470728973,4.351117606820732,5.786624643309364,1.4130812279623133,2.490030533280866,3.498936711714186,4.2616693213068215,4.956614693690991,6.3472699420205485
Connecticut/CAPA_CONNECTICUT/20260817_194920906_iOS.jpg,connecticut,capa,17.94168164593333,1.8402538381773852,2.289294449933644,3.2762974644529415,4.30813019440092,4.892400158890363,6.372534834105394,1.8634076190405882,2.1988953259484525,2.8496717959642415,3.410787808484045,3.9935804399950756,5.116550960417452
Connecticut/CAPA_CONNECTICUT/20260817_194957716_iOS.jpg,connecticut,capa,17.299776490596148,1.9064484166687934,2.5343755041730818,3.633247736199149,4.485916626864467,5.001714243971069,6.23514184047436,2.175560001155426,2.6469871525106763,3.454081159213494,4.283841977859366,5.023899220187089,6.59419843246197
Connecticut/CAPA_CONNECTICUT/20260817_195014744_iOS.jpg,connecticut,capa,15.317587915633043,2.179553625398669,3.0118083203661032,3.952323940293543,4.651454576130572,5.344409980650607,6.339592053972442,1.639645913551594,1.9767794932784708,2.629888315139146,3.4148864920797024,4.132705030770138,5.099318831131376
Connecticut/CAPA_CONNECTICUT/20260817_195030530_iOS.jpg,connecticut,capa,17.94955154513414,2.761825580021431,3.300522713825621,4.177481532096864,5.075692112075872,5.795865759767335,6.894511446870608,1.9790439158678057,2.2254214435815816,2.806621245269118,3.2792709521178547,3.8863083391354007,4.941304089694188
Connecticut/CAPA_CONNECTICUT/20260817_195115239_iOS.jpg,connecticut,capa,14.564269490894906,1.569908234065977,2.1530170702728735,2.8482817272687786,3.431390392369238,4.283606877614712,5.7189517052009196,1.7044718116521838,2.040880755617701,2.489426014238391,3.386516360373333,4.059334248304368,5.427403789142083
Connecticut/CAPA_CONNECTICUT/20260817_195133339_iOS.jpg,connecticut,capa,16.621740326284915,1.9991398535925768,2.5613678868474636,3.3027867942020817,3.9299555379768902,4.783369083856715,6.087015682253345,1.6631566224427061,1.6620288599154047,2.1111344921177833,2.695761042422262,3.367727846934878,4.491055295385164
Connecticut/CAPA_CONNECTICUT/20260817_195153455_iOS.jpg,connecticut,capa,17.2559359529381,2.269145811426229,3.05537989016237,3.9535600131955646,4.941295876585205,5.464090378120028,6.853523242062536,1.600086960813095,1.7581181284682506,2.0887257086819617,2.5180409992563315,3.3490532903835697,4.560681242367317
Connecticut/CAPA_CONNECTICUT/20260817_195208216_iOS.jpg,connecticut,capa,17.21790973916598,2.69134307421487,3.3417278815960065,4.193955659866334,5.158415572396641,6.077828635429515,7.333936732390832,1.928823321030058,2.1534802553982573,2.4674590276233084,2.826098633223567,3.2071653306484227,5.293364481679325
Connecticut/CAPA_CONNECTICUT/20260817_195226084_iOS.jpg,connecticut,capa,16.844514056941623,2.220412131527375,2.624080620449165,3.6783394155831175,4.62023244232967,5.293484256185335,6.212480503937295,1.5929542178737708,1.8842571095145983,2.310587106079891,2.6913588160070883,3.1179240839234716,4.149285928956394
Connecticut/CAPA_CONNECTICUT/20260817_195239617_iOS.jpg,connecticut,capa,14.886271156639483,2.108244504394203,2.6692210651677235,3.544135845940689,4.643292799078186,5.136997153019084,6.124033533293626,1.728523387991149,1.7950509396092647,2.1766343784743345,2.4453519048361945,3.0504321764255398,4.0823162383046645
Connecticut/CAPA_CONNECTICUT/20260817_195341837_iOS.jpg,connecticut,capa,16.135540523116557,1.855507634837052,2.4453789396532652,3.596884880600305,4.231205873448274,5.1412436725764445,6.286737959960412,1.5281452593104594,1.6554831831619659,2.670634062125765,3.6665652394294743,4.278661559368002,5.883683743148016
Connecticut/CAPA_CONNECTICUT/20260817_195359359_iOS.jpg,connecticut,capa,17.92275559909195,2.315328807666384,3.2148976305435446,4.24728063879342,5.507846400655549,6.267287949035908,7.281679457631605,2.2258107107261136,2.5196692481123173,3.0567781719668163,3.8459114781741444,4.362103324511956,5.416866028103335
Connecticut/XL_IZQ_CNT/20260824_161417533_iOS.heic,connecticut,xl_izq,18.191142226412225,1.9875979198420302,2.5540175802530127,3.8284417038902325,4.958696833316316,5.9653779509219715,7.031261407948555,1.897542064494275,2.2167342023012484,3.1796395800849226,4.245523353840443,4.469571069199988,5.556050142075153
Connecticut/XL_IZQ_CNT/20260824_161555841_iOS.heic,connecticut,xl_izq,17.23001918811552,1.972900113526811,2.6161176727173174,3.509489013159529,4.568268873590104,5.378061148714512,6.106607383870064,2.0143980971993285,2.4922072947659393,3.447242275197455,4.714094676869981,5.752125624646531,7.537701476127543
Connecticut/XL_IZQ_CNT/20260824_161632057_iOS.heic,connecticut,xl_izq,16.62247968569105,2.0186417898599136,2.665010801972227,3.6217871580986265,4.33023757566797,4.912904797082252,6.145181167632975,2.126971479584562,2.268587796929035,2.5392277641816343,3.102821410653439,3.6217871580986265,4.831749658318276
Connecticut/XL_IZQ_CNT/20260824_161658523_iOS.heic,connecticut,xl_izq,16.434132723490684,1.3724781764631575,1.9551423889525392,2.6854569217626083,3.4532332030382564,4.117434687753941,5.080904793232046,1.442559521407523,1.6651331802948992,1.8528904107973931,2.10146989086841,2.521060192363059,3.4532335197671933
Connecticut/XL_IZQ_CNT/20260824_161725817_iOS.heic,connecticut,xl_izq,17.505390375854414,2.4704484918967204,2.92703463359082,4.048478680722257,4.961650964110456,5.481231165693162,6.105314496349781,1.8066896358703044,1.9111919731218765,2.264374985339794,2.576049878559214,3.0311703570979707,4.297525494339618
Connecticut/XL_IZQ_CNT/20260824_161811490_iOS.heic,connecticut,xl_izq,16.171554146366756,1.930493434534428,2.1795449990858424,2.9481424001303127,4.048119510107852,5.003161775304916,6.497814496780964,1.577670543117726,1.9515920159347513,3.07266818240602,3.8208557291233793,4.920488554746546,5.958203407044106
Connecticut/XL_IZQ_CNT/20260824_161845365_iOS.heic,connecticut,xl_izq,17.541459238105098,2.0345995438859816,2.4299092467160937,3.5078857312811182,4.2772295040653106,4.776816508237352,5.253028283410884,1.9106215443065826,2.6576398861535053,3.4285581184828535,4.173477022571767,4.817267544409062,6.789615599398918
Connecticut/XL_IZQ_CNT/20260824_161917116_iOS.heic,connecticut,xl_izq,16.115163379987145,1.914717007824715,2.5157963157968317,3.3471128560127097,3.971160079570527,4.71844811610719,5.987270255038079,1.850294975524253,2.2452263456392796,3.0154824561261115,3.845678092634424,4.552633232892828,5.9665435134096345
Connecticut/XL_IZQ_CNT/20260824_161934613_iOS.heic,connecticut,xl_izq,16.47952673365288,1.8270613243605227,2.5544657516986766,3.572345771054004,4.403491594372912,5.049119777501898,5.733811724059125,1.5158376115116667,2.242634077655508,3.426499697122168,3.9879188410779265,3.8860024372313884,5.047903538384336
Connecticut/XL_IZQ_CNT/20260824_162004088_iOS.heic,connecticut,xl_izq,15.987990299416806,2.2417561050425183,3.0721142234954426,3.9647431513096425,4.836615564975332,5.480082073110215,6.455504578478793,2.1795630526352436,2.6984881004120442,4.275942000936954,4.73267399630648,5.313870328537961,6.5385331689043245
Connecticut/XL_IZQ_CNT/20260824_162049588_iOS.heic,connecticut,xl_izq,15.538828393369737,1.8530704711980008,2.580654800572294,3.913148640952212,4.767995607345663,5.285514220278314,5.911123550952749,1.6652346919191645,1.9151727807648637,2.5883009538371513,3.456202853550302,3.935378578115017,4.91290099633501
Connecticut/XL_IZQ_CNT/20260824_162836476_iOS.heic,connecticut,xl_izq,17.901243424463054,1.7687315731606585,2.3100107158435152,3.1426282201675657,4.038893829634849,4.623121574521065,5.170601794694332,1.6207368101211304,1.6108893907450614,1.9358751342651692,2.7700431850996425,4.0802922020567225,5.224948046055246
Connecticut/XL_IZQ_CNT/20260824_162854900_iOS.heic,connecticut,xl_izq,17.349020048106958,2.7325415287880186,3.7342677389053587,5.006562177171098,5.9669805993425085,6.842714572206456,7.931194105046861,2.0447598914516734,2.2554353110967797,2.9308385481225683,3.27574685850042,3.901567130646807,5.46715193099164
Connecticut/XL_IZQ_CNT/20260824_162924225_iOS.heic,connecticut,xl_izq,16.615316602191324,2.1830527720616217,2.557255500174583,3.5774774132890905,4.47093173671276,5.029185808402427,5.906798934048795,2.1830526136971535,2.517032983930821,2.947299584429315,2.9046368300914764,3.219115724588962,3.867575147684584
Connecticut/XL_IZQ_CNT/20260824_162954192_iOS.heic,connecticut,xl_izq,18.176462398822977,1.8530711046558745,2.768490896580067,3.828815444035733,4.578630344030705,5.371376901230914,6.4317011319576425,1.8546016972432746,2.1382882044987475,2.623586616141999,3.142632971101619,3.7682438854207385,4.691317115375337
Connecticut/XL_IZQ_CNT/20260824_163013487_iOS.heic,connecticut,xl_izq,15.126218436478839,2.055022542463972,2.802274471901833,3.7363391461524555,4.359048823409892,4.9402445221835,6.16498749497089,1.7231514285853569,2.0757795317058867,2.7610813398310476,3.549445635460793,4.255264035564788,5.563034648590899
Connecticut/XL_IZQ_CNT/20260824_163048487_iOS.heic,connecticut,xl_izq,17.505990019487765,1.8267259084163827,2.594723899947836,3.7363423134418245,4.566610164147742,5.7913924113233035,6.953767338965801,2.1797263264021973,2.4083227443885296,4.462963153390175,5.168691285747163,5.5836885425638645,6.9539035324086536
Connecticut/XL_IZQ_CNT/20260824_163116632_iOS.heic,connecticut,xl_izq,17.82202393603029,1.8484334011978292,2.804131453658672,3.8842952682616865,4.652565013220969,5.400090279731344,6.252796791969462,1.683208742357315,1.8906519432017144,2.4314639107026954,3.1367703184802482,3.801318304652863,5.360790553245138
Connecticut/XL_IZQ_CNT/20260824_163134787_iOS.heic,connecticut,xl_izq,14.039663300340187,1.8308647637988658,2.663474349899495,3.683895802244227,4.535750630371114,5.037068874912059,5.9110899776854415,1.4596226594232498,1.6089441999793053,2.188703849753167,2.5657878610047886,2.663474349899495,3.8302961518155767
Connecticut/XL_IZQ_CNT/20260824_163158964_iOS.heic,connecticut,xl_izq,16.880723906358643,2.144373834291671,2.580652266740799,3.037636378344069,3.4117984067886433,4.161587018281855,5.014902916994501,1.651834524058281,2.067407594082203,2.706348995896096,3.170652396501379,3.809594115044208,5.597583441024131
Connecticut/XL_IZQ_CNT/20260824_163233668_iOS.heic,connecticut,xl_izq,16.143445840538583,2.119424620841412,3.011556284224733,4.21617873456884,5.0253210819148,5.545925584879328,6.271438190277586,1.7440507874843922,2.201131343048938,2.9486729210995613,3.6968563503407417,4.485892744774514,6.084712545922462
Connecticut/XL_IZQ_CNT/20260824_163354858_iOS.heic,connecticut,xl_izq,16.682540431003563,1.7101474886244916,2.2100242997737642,3.1064349710941315,4.004761852482532,4.628649444656169,5.603902816772461,1.42078804938083,1.6255574245402153,1.8774117234539478,2.3076190956412477,2.713732897601229,3.6928180563957134
Connecticut/XL_IZQ_CNT/20260824_163421597_iOS.heic,connecticut,xl_izq,16.064890615927975,1.5134540678972894,3.3649633821654827,4.424389369627263,5.048216466573959,5.566787253034875,6.398813266069331,1.662510189604252,1.91142397706813,2.429994130071173,3.1160495947016047,3.9050479816629533,5.338615726917348
Connecticut/XL_IZQ_CNT/20260824_163509668_iOS.heic,connecticut,xl_izq,16.074039197216656,1.6211265450779428,1.992849919073125,3.7018134749316154,4.701335885106249,5.407059583258121,6.114022641739947,1.7893658299395379,2.0794477278881884,3.493372894665028,4.2235341306696546,4.807414740641066,6.139699223193716
Connecticut/XL_IZQ_CNT/20260824_163806742_iOS.heic,connecticut,xl_izq,17.923280763221634,2.1668113872725914,2.728750283413745,4.1285939983865045,5.040327065485589,5.729908356641201,6.495096962502662,1.4376472139612158,1.9995861101023695,2.8132522968535727,2.8185891794397477,3.313148745196931,3.9595899715068494
Connecticut/XL_IZQ_CNT/20260824_163859026_iOS.heic,connecticut,xl_izq,15.177048831439004,2.4413187732087804,3.1518748047504017,4.250315779384146,4.760946804855732,5.487806458422479,6.138600807240668,1.6916459261419925,1.9415369807405676,2.2805108993928482,2.7987663821971163,3.11275751413183,4.382855437220411
Connecticut/XL_IZQ_CNT/20260824_163925653_iOS.heic,connecticut,xl_izq,18.139491558876983,2.260486662546371,2.322721523173312,4.73482901999291,5.631844010124815,6.459506131867145,7.560410940900762,2.5973883821292127,2.8878172566281988,3.072386610381147,3.1374687057860355,3.5938573669879994,4.589614503561182
Connecticut/XL_IZQ_CNT/20260824_164053105_iOS.heic,connecticut,xl_izq,15.410094888282643,1.9746582758553484,2.514689823255894,3.014353317466188,3.684202395855112,4.0747770010790925,5.364303710612845,1.8917440245760249,2.348861479061715,3.743120312690735,5.0151867061219315,6.425816941768565,7.566976731761973
Connecticut/XL_IZQ_CNT/20260824_164128420_iOS.heic,connecticut,xl_izq,17.278326410391006,1.5824512496907661,1.9788885075361171,3.209583450505074,4.166341436353136,4.99730165651504,6.191560419315987,1.627132200814308,1.792664720181455,2.37202798369083,3.0184128322499864,3.48187151678065,4.707619470484714
Connecticut/XL_IZQ_CNT/20260824_164317386_iOS.heic,connecticut,xl_izq,15.87540982522672,2.4922367505570677,3.1775368166730757,4.403560958010085,5.171195344722017,5.646415441594225,6.751222984587892,1.7654432933381263,2.1596339928342942,2.7204526187257563,3.5717275161692434,4.0729168520328844,5.568650252641516
Connecticut/XL_IZQ_CNT/20260824_164443641_iOS.heic,connecticut,xl_izq,16.904351056265263,1.930509587710208,2.5122646297863187,3.8817734724663673,4.608502950440061,5.2738972363319805,5.938362239523137,1.9512643598495645,2.221386950383795,2.6783032819945762,2.9893158950070116,3.7783095310343073,4.961644946260655
Connecticut/XL_IZQ_CNT/20260824_164502453_iOS.heic,connecticut,xl_izq,18.67993691607985,2.104713036817439,2.4826104079789304,3.5876200240343175,4.37871737366027,4.944561220864032,5.59906256515929,1.8361330745702094,2.3379907084906355,2.66855056457063,3.1497482866682907,3.732240040251549,5.130501060726795
Connecticut/XL_IZQ_CNT/20260824_164520121_iOS.heic,connecticut,xl_izq,15.345544054082616,1.5360176789950817,2.4908393424876194,3.757413972882514,4.566538900136948,5.272356666783069,6.683991566617438,1.6400412804585822,2.0550222257350352,3.0720353579901634,4.109885136814827,4.815702586732012,6.269089961939669
Connecticut/XL_IZQ_CNT/20260824_164657639_iOS.heic,connecticut,xl_izq,18.046623537242873,1.6833729663110795,2.431777313985723,3.43215204172946,3.684123213620896,4.780636892673817,5.762428183504876,1.4138906433227214,1.7477066312381562,2.1644401960867516,2.1873148350005454,2.0214795227697553,2.993616757240701
Connecticut/XL_IZQ_CNT/20260824_164721461_iOS.heic,connecticut,xl_izq,16.943600978649783,2.5170928456998887,2.812670149067615,3.7059832113854427,4.516460254471353,5.263397672074906,6.224488826508217,1.6360123300171914,1.7009648832869022,2.5999288649318064,3.1411886871495147,3.6838615955190455,4.74284669630071
Connecticut/XL_IZQ_CNT/20260824_164950359_iOS.heic,connecticut,xl_izq,16.001373037255163,2.4307321084940687,3.03231913295198,4.050249828937206,4.7369979797525605,5.275624042495768,6.397276497267662,2.0980941938593034,2.658192261419398,3.738356076022412,5.046707569918734,6.043893787455051,7.187746406869685
Connecticut/XL_IZQ_CNT/20260824_165359574_iOS.heic,connecticut,xl_izq,17.62376958740173,2.6065078000438975,2.8172424480001976,2.8791854429118175,2.536049230935726,4.905428727256491,5.393098805178987,1.629679651653513,1.7763424111490553,2.15012959089685,3.0258483607718283,3.3419501743418105,4.5273839187748885
Connecticut/XL_IZQ_CNT/20260824_165506413_iOS.heic,connecticut,xl_izq,18.296683110134058,1.7446839286291853,2.2052435932007244,2.95100277915914,3.594782215483645,4.009569481015205,5.04825574096213,3.053840864211955,4.404476304637625,5.176126814269005,3.2413538967041258,3.9050140916667084,5.42156450165079
Connecticut/XL_IZQ_CNT/20260824_165628583_iOS.heic,connecticut,xr_der,15.605530651884237,2.0645779377602516,2.496944767839097,3.1925519853830338,4.2349658281879226,4.833890429202547,5.916802500790738,2.38200763739804,2.7693124914422946,3.74185086311178,4.516460571200289,5.342691394876926,6.9369718369017255
Connecticut/XR_DERECHO_CNT/20260824_153146273_iOS.heic,connecticut,xr_der,12.701307797517513,1.3580371489650327,1.8103107177897506,2.3663136268916887,3.4566008618003448,4.0343225108949765,5.205403276807384,1.166214447507733,1.2362381611215443,1.5244910778183687,1.9345428256612076,2.447107627987862,3.8678690521340626
Connecticut/XR_DERECHO_CNT/20260824_153313390_iOS.heic,connecticut,xr_der,14.224457135040577,1.5198401400917456,2.0334052990925944,3.142477583885193,3.1012952939460154,4.333915232043518,5.586862279866872,1.5610225867283973,1.9310306084783455,2.6084798577584722,2.95784377079261,3.4505535928826587,4.99103768499274
Connecticut/XR_DERECHO_CNT/20260824_153422900_iOS.heic,connecticut,xr_der,12.340924773757196,1.5899619463242984,2.2296340984733485,3.3025678716207807,4.0873288788293545,4.50215347503361,5.242025670252349,1.199585290017881,1.403992130568153,1.7779354526808389,2.1683121089872563,2.664899410072126,3.9013590630732087
Connecticut/XR_DERECHO_CNT/20260824_153608654_iOS.heic,connecticut,xr_der,14.265955036574725,1.9926724175089285,2.5269835385837056,3.2255704936228304,3.7795850684768277,4.355380592220708,4.971414146925274,1.520380119587246,1.9310691560569564,2.6309023261070252,2.9372571700497683,3.4103804346762208,4.190689353252712
Connecticut/XR_DERECHO_CNT/20260824_153627055_iOS.heic,connecticut,xr_der,13.576930162294742,2.1805761934895265,2.962124432388105,4.093429111493261,4.91599401110097,5.348898361858569,5.909308700812491,1.3524425790498134,1.912852761306261,2.776434478320574,4.154954494300642,4.668778987621007,5.403741224188554
Connecticut/XR_DERECHO_CNT/20260824_153654512_iOS.heic,connecticut,xr_der,13.276634474565338,3.512347241765575,4.210839081437965,4.76556819677353,5.2377146093468925,5.525023188716488,6.039327489702326,1.2322505238024812,1.8276217145355127,2.095258963108063,3.1015970932809935,4.005247607984042,5.259118230719316
Connecticut/XR_DERECHO_CNT/20260824_153731014_iOS.heic,connecticut,xr_der,12.258636264491782,2.2037688299229274,2.904740563819283,4.016865158708472,4.719384750253276,5.130537297851162,5.960582621474016,1.5657854064514765,2.020994545754634,2.759830813972574,3.563204033751237,4.202735314871136,5.154113999793404
Connecticut/XR_DERECHO_CNT/20260824_153959911_iOS.heic,connecticut,xr_der,13.315829633556417,1.9717098995258935,2.7111010334993666,3.717494634578103,4.415808465919997,4.908787807665374,5.2579448800337945,1.2118667679397686,1.4787998180640374,2.11551508887818,2.6700409675899306,3.2862349805079014,4.41582570264214
Connecticut/XR_DERECHO_CNT/20260824_154152731_iOS.heic,connecticut,xr_der,15.052370987622394,1.9006820684985113,2.603795073377459,3.7197075163063253,4.484063065052033,4.939948667350569,5.652092931145116,1.2633272369441235,1.45608620580874,1.8666274765604423,2.356567357402099,2.7965541205908124,4.175592805209913
Connecticut/XR_DERECHO_CNT/20260824_154209209_iOS.heic,connecticut,xr_der,13.448783815982999,2.493649441631217,2.8705469812217514,3.4641442782000493,4.3169007069186165,5.116878292435095,5.770190176210906,1.463439548172449,1.731226286135222,2.6386231240473297,3.360108437663631,4.079902045350326,5.115186586505489
Connecticut/XR_DERECHO_CNT/20260824_154306707_iOS.heic,connecticut,xr_der,16.244845782524358,1.8472382012166477,3.09046029040688,4.066340192368156,4.891477437709508,5.739725680100291,6.477936255304438,1.594732757618553,1.844480325673756,2.384680764612399,3.029402179467051,3.6686081566308677,4.4382030421181735
Connecticut/XR_DERECHO_CNT/20260824_154420689_iOS.heic,connecticut,xr_der,15.111173184032648,1.6762568122462225,2.2341853766064896,3.436542644939925,3.872134357377103,4.363952257444985,5.214746520393773,1.7195068820526727,1.9030118465423587,2.3793828230155145,2.9780903380168113,3.515629427056564,4.43747659262858
Connecticut/XR_DERECHO_CNT/20260824_154446713_iOS.heic,connecticut,xr_der,15.118663703837479,1.8899912266354815,2.3006956194576467,2.896592295169831,3.5761334557282303,4.0880108262363235,5.299963621089334,1.8698317832068396,2.403747243159696,3.123982894420624,3.7796063793332957,4.498714905663541,6.080301998790943
Connecticut/XR_DERECHO_CNT/20260824_154603573_iOS.heic,connecticut,xr_der,16.30915077333476,3.101522505283356,3.1856941204322013,3.868359828622718,4.725898664248618,5.814598240350422,6.898771139822509,1.911063746245284,2.0914654739593206,2.509558309379377,3.131168727184597,3.6279044207773716,4.996000607390154
Connecticut/XR_DERECHO_CNT/20260824_154712771_iOS.heic,connecticut,xr_der,16.3508170832785,2.3411765315030753,2.823218389561302,3.709267077006792,4.624162202446085,5.202244569125929,6.152154058531711,1.9693497221720848,2.40503780355579,2.924928839583146,3.3487798370813073,3.6685830850350234,4.894278875150179
Connecticut/XR_DERECHO_CNT/20260824_155045320_iOS.heic,connecticut,xr_der,13.717732009918867,2.4305730672259083,3.0087525863396496,4.171743688457891,4.190557413979581,3.9144777755988276,4.28628327407335,1.8623421140407264,2.5755324901718843,3.853063021208111,4.699031315351788,5.267262738629392,6.452383284819755
Connecticut/XR_DERECHO_CNT/20260824_155131960_iOS.heic,connecticut,xr_der,16.396324313910643,3.2923841027837053,3.645279350092537,4.524145025328586,5.265717701535476,6.025705464890129,7.099661689055594,2.777490305900574,3.3733832208733814,4.585680750169253,4.39583204514102,4.216467027915152,4.750824218047293
Connecticut/XR_DERECHO_CNT/20260824_155207853_iOS.heic,connecticut,xr_der,15.405964339360557,2.2713632625968834,2.8116165085842737,4.086778557300568,4.751928308449294,5.559413896736347,6.49179583348726,2.1174513995647435,2.448579173966458,3.215397380213989,3.9095628026284674,4.749034106103998,6.201335754520016
Connecticut/XR_DERECHO_CNT/20260824_155233792_iOS.heic,connecticut,xr_der,16.718496257829656,1.4800584121754297,1.952887712340606,2.981428934398451,4.339135451693284,4.706980264814277,6.02442869387175,2.2615289291268903,2.2583728853024936,2.9822180628776556,3.1243044376373295,3.5568759629600932,4.3580808030931575
Connecticut/XR_DERECHO_CNT/20260824_155344312_iOS.heic,connecticut,xr_der,18.023043969624226,1.9028952636216818,2.996173539914583,4.359324354247043,5.227989337318823,5.618168554807965,6.724707198143006,4.1755495567070815,4.2345978658450285,4.1325009998522315,4.20038924028999,4.790341754022398,5.03042547545935
Connecticut/XR_DERECHO_CNT/20260824_155415570_iOS.heic,connecticut,xr_der,14.976824334186933,2.4052056265504738,2.980649521162636,3.94601784317117,4.43937231866937,5.34562902576045,6.3101790735596115,4.459076085843538,4.1315373103869595,3.717816177794808,3.2252806032958787,2.507817400442927,3.904973133614189
Connecticut/XR_DERECHO_CNT/20260824_155615421_iOS.heic,connecticut,xr_der,15.946270672999898,1.833536887482593,2.533003698838385,3.5412306603632477,4.283132714660544,4.883090362109637,5.933752253181057,1.523314749880841,1.6535433566883992,2.47008229823489,3.046629499761682,3.5017197056820524,4.428000469584214
Connecticut/XR_DERECHO_CNT/20260824_155729148_iOS.heic,connecticut,xr_der,17.227113501763103,1.8576946236585319,2.8284251332283024,4.395942673557683,5.178699206678491,5.943019341795068,6.874872894663561,1.6104028184162944,1.7330467973884784,1.8781351823555799,2.807984261136306,3.425211850592965,3.9606765784715354
Connecticut/XR_DERECHO_CNT/20260824_155754582_iOS.heic,connecticut,xr_der,14.982895229483105,1.910535832455284,2.3622875986914886,3.0818416159403954,4.19068653269818,4.868743454782587,5.936948881651227,1.664125920596876,1.9516043600283173,2.896605144362701,3.7598982246298545,5.0745141901467985,5.834278189508539
Connecticut/XR_DERECHO_CNT/20260824_155949282_iOS.heic,connecticut,xr_der,15.572087199849769,1.8502958390273547,2.5086718717688012,3.8228639706184993,4.811281237476751,5.694534128590635,6.9300554771172385,2.0965468596470984,2.4684832005124346,2.960985241751922,3.4132987684325173,4.173425992539055,6.167368756469928
Connecticut/XR_DERECHO_CNT/20260824_160130760_iOS.heic,connecticut,xr_der,14.101939332782997,1.7125955832631967,2.251897362188289,3.179774716653322,4.022063754106823,5.0336384004668195,6.681096410751343,1.8186355844924327,2.6832674879776808,3.241128672424116,4.3102742841369235,5.223375223498596,6.419011737170973
Connecticut/XR_DERECHO_CNT/20260824_160158484_iOS.heic,connecticut,xr_der,15.35204820984301,1.7271689184402166,2.5303296564440982,3.867827684000919,4.895484192120402,5.964158457831333,7.324372134710614,2.406172449965226,3.352895966329073,3.8667242203888144,4.628867200801247,5.141592304643832,5.697541466512178
Connecticut/XR_DERECHO_CNT/20260824_160425464_iOS.heic,connecticut,xr_der,15.554317124718382,2.2593425292717786,3.1017155565713583,4.025615145658192,4.662607927698839,5.4637488352625,6.6143489279245085,1.8274173810293801,2.0334239460920034,2.567413523950075,3.019407074388705,3.553239954772749,4.661982077987571
Connecticut/XR_DERECHO_CNT/20260824_160450799_iOS.heic,connecticut,xr_der,15.338725852675774,3.147826608858611,4.1791582995339445,5.597413660978017,6.175214912389455,6.606969103687689,7.4077025978188775,1.7551810990822945,1.7961787993970673,2.4688081910735686,3.2323774318946037,3.78712409734726,5.228433731355166
Connecticut/XR_DERECHO_CNT/20260824_160559286_iOS.heic,connecticut,xr_der,17.81654637632607,1.9785409692086673,2.5755317066845143,3.3788977183793723,4.18226373007423,4.801390179521159,6.061779103781048,1.917127468397743,2.148967962515982,1.986863798844187,2.7819069809035253,3.853061767628319,6.718518274708798
