ruta,carpeta,archivo,variedad,clase,hoja_id,pulg_por_px,n_verde,n_blanca,n_negra,area_verde_pulg2,area_blanca_pulg2,area_negra_pulg2,frac_verde,frac_blanca,frac_negra,verde_izq_pulg2,verde_der_pulg2,blanca_izq_pulg2,blanca_der_pulg2,negra_izq_pulg2,negra_der_pulg2,mancha_izq_pulg2,mancha_der_pulg2,asimetria_mancha,mayor_mancha_pulg2,mayor_mancha_tipo,mayor_mancha_zona
Habano/XL Derecho/20260828_180809025_iOS.heic,Habano/XL Derecho,20260828_180809025_iOS.heic,habano,xr_der,hoja_0782,0.021208,9,0,0,1.1785,0.0,0.0,0.01213,0.0,0.0,0.0319,0.5996,0.0,0.0,0.0,0.0,0.0319,0.5996,-0.8989,0.5195,verde,base
Habano/XL Derecho/20260828_180822541_iOS.heic,Habano/XL Derecho,20260828_180822541_iOS.heic,habano,xr_der,hoja_0783,0.021208,9,0,0,1.5154,0.0,0.0,0.01569,0.0,0.0,0.3266,0.2546,0.0,0.0,0.0,0.0,0.3266,0.2546,0.1238,0.8461,verde,base
Habano/XL Derecho/20260828_180840653_iOS.heic,Habano/XL Derecho,20260828_180840653_iOS.heic,habano,xr_der,hoja_0784,0.021208,8,0,0,1.2082,0.0,0.0,0.00894,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.0,0.0,0.282,-1.0,0.4615,verde,base
Habano/XL Derecho/20260828_180843058_iOS.heic,Habano/XL Derecho,20260828_180843058_iOS.heic,habano,xr_der,hoja_0784,0.021208,16,0,0,1.5788,0.0,0.0,0.00599,0.0,0.0,0.5843,0.4012,0.0,0.0,0.0,0.0,0.5843,0.4012,0.1858,0.3144,verde,base
Habano/XL Derecho/20260828_180904128_iOS.heic,Habano/XL Derecho,20260828_180904128_iOS.heic,habano,xr_der,hoja_0785,0.021208,15,0,0,1.469,0.0,0.0,0.01351,0.0,0.0,0.753,0.2834,0.0,0.0,0.0,0.0,0.753,0.2834,0.4531,0.2861,verde,util_izq
Habano/XL Derecho/20260828_180907725_iOS.heic,Habano/XL Derecho,20260828_180907725_iOS.heic,habano,xr_der,hoja_0785,0.021208,22,0,0,4.3572,0.0,0.0,0.01762,0.0,0.0,0.2119,2.5211,0.0,0.0,0.0,0.0,0.2119,2.5211,-0.845,0.9162,verde,base
Habano/XL Derecho/20260828_180921568_iOS.heic,Habano/XL Derecho,20260828_180921568_iOS.heic,habano,xr_der,hoja_0786,0.021208,3,0,0,0.3742,0.0,0.0,0.00411,0.0,0.0,0.0,0.1966,0.0,0.0,0.0,0.0,0.0,0.1966,-1.0,0.1966,verde,util_der
Habano/XL Derecho/20260828_180935621_iOS.heic,Habano/XL Derecho,20260828_180935621_iOS.heic,habano,xr_der,hoja_0787,0.021208,22,0,0,2.9439,0.0,0.0,0.02187,0.0,0.0,0.4381,0.896,0.0,0.0,0.0,0.0,0.4381,0.896,-0.3432,0.3324,verde,base
Habano/XL Derecho/20260828_180937850_iOS.heic,Habano/XL Derecho,20260828_180937850_iOS.heic,habano,xr_der,hoja_0787,0.021208,16,0,0,1.0647,0.0,0.0,0.00336,0.0,0.0,0.4561,0.4048,0.0,0.0,0.0,0.0,0.4561,0.4048,0.0596,0.1894,verde,util_izq
Habano/XL Derecho/20260828_180953364_iOS.heic,Habano/XL Derecho,20260828_180953364_iOS.heic,habano,xr_der,hoja_0788,0.021208,30,0,0,4.6293,0.0,0.0,0.03999,0.0,0.0,1.4196,1.9449,0.0,0.0,0.0,0.0,1.4196,1.9449,-0.1561,0.9023,verde,util_der
Habano/XL Derecho/20260828_181007709_iOS.heic,Habano/XL Derecho,20260828_181007709_iOS.heic,habano,xr_der,hoja_0789,0.021208,17,0,0,1.7942,0.0,0.0,0.01454,0.0,0.0,0.5407,0.1471,0.0,0.0,0.0,0.0,0.5407,0.1471,0.5723,0.5276,verde,base
Habano/XL Derecho/20260828_181028867_iOS.heic,Habano/XL Derecho,20260828_181028867_iOS.heic,habano,xr_der,hoja_0790,0.021208,15,0,0,1.2189,0.0,0.0,0.00865,0.0,0.0,0.3666,0.4561,0.0,0.0,0.0,0.0,0.3666,0.4561,-0.1088,0.1754,verde,util_izq
Habano/XL Derecho/20260828_181032191_iOS.heic,Habano/XL Derecho,20260828_181032191_iOS.heic,habano,xr_der,hoja_0790,0.021208,6,1,0,0.5937,0.0495,0.0,0.00169,0.00014,0.0,0.2555,0.3382,0.0,0.0495,0.0,0.0,0.2555,0.3877,-0.2056,0.2555,verde,util_izq
Habano/XL Derecho/20260828_181108876_iOS.heic,Habano/XL Derecho,20260828_181108876_iOS.heic,habano,xr_der,hoja_0791,0.021208,20,0,0,1.7996,0.0,0.0,0.01239,0.0,0.0,0.4161,0.9617,0.0,0.0,0.0,0.0,0.4161,0.9617,-0.396,0.2721,verde,util_der
Habano/XL Derecho/20260828_181111139_iOS.heic,Habano/XL Derecho,20260828_181111139_iOS.heic,habano,xr_der,hoja_0791,0.021208,28,0,0,2.1118,0.0,0.0,0.00835,0.0,0.0,1.263,0.2658,0.0,0.0,0.0,0.0,1.263,0.2658,0.6523,0.4359,verde,util_izq
Habano/XL Derecho/20260828_181124752_iOS.heic,Habano/XL Derecho,20260828_181124752_iOS.heic,habano,xr_der,hoja_0792,0.021208,17,0,0,1.832,0.0,0.0,0.01646,0.0,0.0,0.5717,0.6828,0.0,0.0,0.0,0.0,0.5717,0.6828,-0.0886,0.2532,verde,util_izq
Habano/XL Derecho/20260828_181126850_iOS.heic,Habano/XL Derecho,20260828_181126850_iOS.heic,habano,xr_der,hoja_0792,0.021208,15,1,0,2.3812,0.0432,0.0,0.00918,0.00017,0.0,1.272,1.0084,0.0,0.0432,0.0,0.0,1.272,1.0516,0.0949,0.6864,verde,util_der
Habano/XL Derecho/20260828_181149919_iOS.heic,Habano/XL Derecho,20260828_181149919_iOS.heic,habano,xr_der,hoja_0793,0.021208,12,0,0,0.8236,0.0,0.0,0.00716,0.0,0.0,0.3607,0.1412,0.0,0.0,0.0,0.0,0.3607,0.1412,0.4373,0.17,verde,vena
Habano/XL Derecho/20260828_181152013_iOS.heic,Habano/XL Derecho,20260828_181152013_iOS.heic,habano,xr_der,hoja_0793,0.021208,6,0,0,0.3904,0.0,0.0,0.00181,0.0,0.0,0.1592,0.2312,0.0,0.0,0.0,0.0,0.1592,0.2312,-0.1843,0.1291,verde,util_izq
Habano/XL Derecho/20260828_181209637_iOS.heic,Habano/XL Derecho,20260828_181209637_iOS.heic,habano,xr_der,hoja_0794,0.021208,15,0,0,1.2239,0.0,0.0,0.00985,0.0,0.0,0.0873,0.3976,0.0,0.0,0.0,0.0,0.0873,0.3976,-0.6401,0.2343,verde,base
Habano/XL Derecho/20260828_181240383_iOS.heic,Habano/XL Derecho,20260828_181240383_iOS.heic,habano,xr_der,hoja_0795,0.021208,10,0,0,0.4741,0.0,0.0,0.00344,0.0,0.0,0.3724,0.0652,0.0,0.0,0.0,0.0,0.3724,0.0652,0.702,0.0738,verde,util_izq
Habano/XL Derecho/20260828_181259667_iOS.heic,Habano/XL Derecho,20260828_181259667_iOS.heic,habano,xr_der,hoja_0796,0.021208,34,0,0,3.0357,0.0,0.0,0.02194,0.0,0.0,0.5573,1.3674,0.0,0.0,0.0,0.0,0.5573,1.3674,-0.4209,0.4876,verde,vena
Habano/XL Derecho/20260828_181302228_iOS.heic,Habano/XL Derecho,20260828_181302228_iOS.heic,habano,xr_der,hoja_0796,0.021208,15,0,0,1.5127,0.0,0.0,0.00617,0.0,0.0,0.1669,1.2941,0.0,0.0,0.0,0.0,0.1669,1.2941,-0.7716,0.323,verde,util_der
Habano/XL Derecho/20260828_181318036_iOS.heic,Habano/XL Derecho,20260828_181318036_iOS.heic,habano,xr_der,hoja_0797,0.021208,23,0,0,4.0904,0.0,0.0,0.03292,0.0,0.0,0.9936,2.6318,0.0,0.0,0.0,0.0,0.9936,2.6318,-0.4519,0.6666,verde,util_izq
Habano/XL Derecho/20260828_181334268_iOS.heic,Habano/XL Derecho,20260828_181334268_iOS.heic,habano,xr_der,hoja_0798,0.021208,9,0,0,0.8011,0.0,0.0,0.00667,0.0,0.0,0.0346,0.2618,0.0,0.0,0.0,0.0,0.0346,0.2618,-0.7663,0.2429,verde,base
Habano/XL Derecho/20260828_181357623_iOS.heic,Habano/XL Derecho,20260828_181357623_iOS.heic,habano,xr_der,hoja_0799,0.021208,24,0,0,2.755,0.0,0.0,0.02494,0.0,0.0,0.5739,0.9922,0.0,0.0,0.0,0.0,0.5739,0.9922,-0.2671,0.3846,verde,base
Habano/XL Derecho/20260828_181359683_iOS.heic,Habano/XL Derecho,20260828_181359683_iOS.heic,habano,xr_der,hoja_0799,0.021208,48,4,0,6.3588,0.1732,0.0,0.02382,0.00065,0.0,1.0003,4.9635,0.0,0.0846,0.0,0.0,1.0003,5.0481,-0.6692,0.909,verde,util_der
Habano/XL Derecho/20260828_181432106_iOS.heic,Habano/XL Derecho,20260828_181432106_iOS.heic,habano,xr_der,hoja_0800,0.021208,29,0,0,2.9718,0.0,0.0,0.0226,0.0,0.0,0.2973,1.4169,0.0,0.0,0.0,0.0,0.2973,1.4169,-0.6531,0.5182,verde,vena
Habano/XL Derecho/20260828_181434429_iOS.heic,Habano/XL Derecho,20260828_181434429_iOS.heic,habano,xr_der,hoja_0800,0.021208,26,0,0,1.989,0.0,0.0,0.0067,0.0,0.0,0.2505,1.5347,0.0,0.0,0.0,0.0,0.2505,1.5347,-0.7193,0.3099,verde,util_der
Habano/XL Derecho/20260828_181507922_iOS.heic,Habano/XL Derecho,20260828_181507922_iOS.heic,habano,xr_der,hoja_0801,0.021208,13,0,0,2.8256,0.0,0.0,0.02182,0.0,0.0,1.9881,0.1921,0.0,0.0,0.0,0.0,1.9881,0.1921,0.8238,1.5504,verde,util_izq
Habano/XL Derecho/20260828_181510110_iOS.heic,Habano/XL Derecho,20260828_181510110_iOS.heic,habano,xr_der,hoja_0801,0.021208,20,0,0,4.5429,0.0,0.0,0.01806,0.0,0.0,3.2709,0.4457,0.0,0.0,0.0,0.0,3.2709,0.4457,0.7601,1.7668,verde,util_izq
Habano/XL Derecho/20260828_181522329_iOS.heic,Habano/XL Derecho,20260828_181522329_iOS.heic,habano,xr_der,hoja_0802,0.021208,9,0,0,0.6356,0.0,0.0,0.00524,0.0,0.0,0.0598,0.3081,0.0,0.0,0.0,0.0,0.0598,0.3081,-0.6748,0.1673,verde,util_der
Habano/XL Derecho/20260828_181524671_iOS.heic,Habano/XL Derecho,20260828_181524671_iOS.heic,habano,xr_der,hoja_0802,0.021208,14,0,0,1.4794,0.0,0.0,0.00692,0.0,0.0,0.2325,0.7494,0.0,0.0,0.0,0.0,0.2325,0.7494,-0.5263,0.2537,verde,util_der
Habano/XL Derecho/20260828_181535749_iOS.heic,Habano/XL Derecho,20260828_181535749_iOS.heic,habano,xr_der,hoja_0803,0.021208,6,0,0,0.8587,0.0,0.0,0.00744,0.0,0.0,0.0,0.3859,0.0,0.0,0.0,0.0,0.0,0.3859,-1.0,0.3963,verde,base
Habano/XL Derecho/20260828_181557023_iOS.heic,Habano/XL Derecho,20260828_181557023_iOS.heic,habano,xr_der,hoja_0804,0.021208,19,1,0,2.3412,0.0306,0.0,0.01892,0.00025,0.0,0.7593,0.6774,0.0,0.0,0.0,0.0,0.7593,0.6774,0.057,0.5915,verde,util_izq
Habano/XL Derecho/20260828_181558976_iOS.heic,Habano/XL Derecho,20260828_181558976_iOS.heic,habano,xr_der,hoja_0804,0.021208,17,3,0,2.2697,0.1232,0.0,0.00822,0.00045,0.0,0.4062,0.3014,0.0,0.0765,0.0,0.0,0.4062,0.3778,0.0361,0.493,verde,punta
Habano/XL Derecho/20260828_181613987_iOS.heic,Habano/XL Derecho,20260828_181613987_iOS.heic,habano,xr_der,hoja_0805,0.021208,8,0,0,1.5936,0.0,0.0,0.01501,0.0,0.0,0.0378,0.6958,0.0,0.0,0.0,0.0,0.0378,0.6958,-0.897,0.5231,verde,util_der
Habano/XL Derecho/20260828_181646135_iOS.heic,Habano/XL Derecho,20260828_181646135_iOS.heic,habano,xr_der,hoja_0806,0.021208,16,0,0,2.1491,0.0,0.0,0.01769,0.0,0.0,0.3504,0.3891,0.0,0.0,0.0,0.0,0.3504,0.3891,-0.0523,0.3949,verde,vena
Habano/XL Derecho/20260828_181648830_iOS.heic,Habano/XL Derecho,20260828_181648830_iOS.heic,habano,xr_der,hoja_0806,0.021208,4,0,0,0.1394,0.0,0.0,0.00052,0.0,0.0,0.0373,0.031,0.0,0.0,0.0,0.0,0.0373,0.031,0.0921,0.0396,verde,base
Habano/XL Derecho/20260828_181703877_iOS.heic,Habano/XL Derecho,20260828_181703877_iOS.heic,habano,xr_der,hoja_0807,0.021208,16,0,0,1.4996,0.0,0.0,0.01232,0.0,0.0,0.3032,0.5168,0.0,0.0,0.0,0.0,0.3032,0.5168,-0.2606,0.3639,verde,base
Habano/XL Derecho/20260828_181706058_iOS.heic,Habano/XL Derecho,20260828_181706058_iOS.heic,habano,xr_der,hoja_0807,0.021208,18,0,0,2.4932,0.0,0.0,0.00963,0.0,0.0,0.6018,1.8014,0.0,0.0,0.0,0.0,0.6018,1.8014,-0.4992,0.5654,verde,util_der
Habano/XL Derecho/20260828_181720275_iOS.heic,Habano/XL Derecho,20260828_181720275_iOS.heic,habano,xr_der,hoja_0808,0.021208,25,0,0,2.3137,0.0,0.0,0.02058,0.0,0.0,0.1111,1.4236,0.0,0.0,0.0,0.0,0.1111,1.4236,-0.8552,0.3427,verde,util_der
Habano/XL Derecho/20260828_181742700_iOS.heic,Habano/XL Derecho,20260828_181742700_iOS.heic,habano,xr_der,hoja_0809,0.021208,6,0,0,0.4386,0.0,0.0,0.00393,0.0,0.0,0.2937,0.0,0.0,0.0,0.0,0.0,0.2937,0.0,1.0,0.1723,verde,util_izq
Habano/XL Derecho/20260828_181744838_iOS.heic,Habano/XL Derecho,20260828_181744838_iOS.heic,habano,xr_der,hoja_0809,0.021208,10,2,0,0.8564,0.0616,0.0,0.00326,0.00023,0.0,0.0328,0.3275,0.0,0.0,0.0,0.0,0.0328,0.3275,-0.8177,0.3589,verde,vena
Habano/XL Derecho/20260828_181831577_iOS.heic,Habano/XL Derecho,20260828_181831577_iOS.heic,habano,xr_der,hoja_0810,0.021208,5,0,0,0.2092,0.0,0.0,0.00132,0.0,0.0,0.0,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,-1.0,0.085,verde,punta
Habano/XL Derecho/20260828_181834446_iOS.heic,Habano/XL Derecho,20260828_181834446_iOS.heic,habano,xr_der,hoja_0810,0.021208,14,0,0,1.698,0.0,0.0,0.00713,0.0,0.0,0.4412,0.0,0.0,0.0,0.0,0.0,0.4412,0.0,1.0,0.4017,verde,punta
Habano/XL Derecho/20260828_181856009_iOS.heic,Habano/XL Derecho,20260828_181856009_iOS.heic,habano,xr_der,hoja_0811,0.021208,16,0,0,2.1698,0.0,0.0,0.01462,0.0,0.0,0.4907,0.3113,0.0,0.0,0.0,0.0,0.4907,0.3113,0.2238,0.4876,verde,base
Habano/XL Derecho/20260828_181909067_iOS.heic,Habano/XL Derecho,20260828_181909067_iOS.heic,habano,xr_der,hoja_0812,0.021208,10,1,0,1.1461,0.0346,0.0,0.00366,0.00011,0.0,0.4921,0.0711,0.0,0.0346,0.0,0.0,0.4921,0.1057,0.6464,0.4363,verde,punta
Habano/XL Derecho/20260828_181931943_iOS.heic,Habano/XL Derecho,20260828_181931943_iOS.heic,habano,xr_der,hoja_0813,0.021208,13,0,0,0.856,0.0,0.0,0.0067,0.0,0.0,0.0558,0.6005,0.0,0.0,0.0,0.0,0.0558,0.6005,-0.83,0.3059,verde,util_der
Habano/XL Derecho/20260828_181934292_iOS.heic,Habano/XL Derecho,20260828_181934292_iOS.heic,habano,xr_der,hoja_0813,0.021208,24,0,0,2.9862,0.0,0.0,0.01314,0.0,0.0,0.2258,1.5527,0.0,0.0,0.0,0.0,0.2258,1.5527,-0.7461,0.9477,verde,util_der
Habano/XL Derecho/20260828_181955766_iOS.heic,Habano/XL Derecho,20260828_181955766_iOS.heic,habano,xr_der,hoja_0814,0.021208,25,0,0,3.266,0.0,0.0,0.02084,0.0,0.0,0.4197,1.3854,0.0,0.0,0.0,0.0,0.4197,1.3854,-0.535,0.52,verde,base
Habano/XL Derecho/20260828_182016928_iOS.heic,Habano/XL Derecho,20260828_182016928_iOS.heic,habano,xr_der,hoja_0815,0.021208,11,0,0,2.0875,0.0,0.0,0.01734,0.0,0.0,0.0913,1.5176,0.0,0.0,0.0,0.0,0.0913,1.5176,-0.8865,1.4447,verde,util_der
Habano/XL Derecho/20260828_182046927_iOS.heic,Habano/XL Derecho,20260828_182046927_iOS.heic,habano,xr_der,hoja_0816,0.021208,29,0,0,2.9471,0.0,0.0,0.02366,0.0,0.0,0.3805,0.7498,0.0,0.0,0.0,0.0,0.3805,0.7498,-0.3267,0.4012,verde,base
Habano/XL Derecho/20260828_182048656_iOS.heic,Habano/XL Derecho,20260828_182048656_iOS.heic,habano,xr_der,hoja_0816,0.021208,12,0,0,1.1969,0.0,0.0,0.00354,0.0,0.0,0.3032,0.8937,0.0,0.0,0.0,0.0,0.3032,0.8937,-0.4934,0.4287,verde,util_der
Habano/XL Derecho/20260828_182107369_iOS.heic,Habano/XL Derecho,20260828_182107369_iOS.heic,habano,xr_der,hoja_0817,0.021208,20,0,0,2.007,0.0,0.0,0.01687,0.0,0.0,0.744,0.4934,0.0,0.0,0.0,0.0,0.744,0.4934,0.2025,0.5069,verde,util_izq
Habano/XL Derecho/20260828_182125312_iOS.heic,Habano/XL Derecho,20260828_182125312_iOS.heic,habano,xr_der,hoja_0818,0.021208,10,0,0,2.3875,0.0,0.0,0.01934,0.0,0.0,0.0306,0.421,0.0,0.0,0.0,0.0,0.0306,0.421,-0.8645,1.2945,verde,base
Habano/XL Derecho/20260828_182127578_iOS.heic,Habano/XL Derecho,20260828_182127578_iOS.heic,habano,xr_der,hoja_0818,0.021208,22,0,0,3.776,0.0,0.0,0.01295,0.0,0.0,0.1089,2.0839,0.0,0.0,0.0,0.0,0.1089,2.0839,-0.9007,1.3836,verde,base
Habano/XL Derecho/20260828_182141981_iOS.heic,Habano/XL Derecho,20260828_182141981_iOS.heic,habano,xr_der,hoja_0819,0.021208,11,0,0,0.9949,0.0,0.0,0.0082,0.0,0.0,0.108,0.6306,0.0,0.0,0.0,0.0,0.108,0.6306,-0.7077,0.1786,verde,util_der
Habano/XL Derecho/20260828_182159091_iOS.heic,Habano/XL Derecho,20260828_182159091_iOS.heic,habano,xr_der,hoja_0820,0.021208,28,0,0,3.2705,0.0,0.0,0.02591,0.0,0.0,1.0962,1.2306,0.0,0.0,0.0,0.0,1.0962,1.2306,-0.0578,0.506,verde,util_izq
Habano/XL Derecho/20260828_182201273_iOS.heic,Habano/XL Derecho,20260828_182201273_iOS.heic,habano,xr_der,hoja_0820,0.021208,1,0,0,0.0841,0.0,0.0,0.00027,0.0,0.0,0.0,0.0841,0.0,0.0,0.0,0.0,0.0,0.0841,-1.0,0.0841,verde,util_der
Habano/XL Derecho/20260828_182219305_iOS.heic,Habano/XL Derecho,20260828_182219305_iOS.heic,habano,xr_der,hoja_0821,0.021208,18,0,0,2.733,0.0,0.0,0.02023,0.0,0.0,0.0985,2.2107,0.0,0.0,0.0,0.0,0.0985,2.2107,-0.9147,0.8245,verde,util_der
Habano/XL Derecho/20260828_182231514_iOS.heic,Habano/XL Derecho,20260828_182231514_iOS.heic,habano,xr_der,hoja_0822,0.021208,14,0,0,0.7966,0.0,0.0,0.0073,0.0,0.0,0.1862,0.1664,0.0,0.0,0.0,0.0,0.1862,0.1664,0.0561,0.1232,verde,vena
Habano/XL Derecho/20260828_182242482_iOS.heic,Habano/XL Derecho,20260828_182242482_iOS.heic,habano,xr_der,hoja_0823,0.021208,7,0,0,0.5002,0.0,0.0,0.00382,0.0,0.0,0.0792,0.0612,0.0,0.0,0.0,0.0,0.0792,0.0612,0.1282,0.1354,verde,vena
Habano/XL Derecho/20260828_182303148_iOS.heic,Habano/XL Derecho,20260828_182303148_iOS.heic,habano,xr_der,hoja_0824,0.021208,3,0,0,0.1714,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,verde,base
Habano/XL Derecho/20260828_182316589_iOS.heic,Habano/XL Derecho,20260828_182316589_iOS.heic,habano,xr_der,hoja_0825,0.021208,14,0,0,2.5193,0.0,0.0,0.02684,0.0,0.0,0.0652,1.1191,0.0,0.0,0.0,0.0,0.0652,1.1191,-0.8899,0.5425,verde,util_der
Habano/XL Derecho/20260828_182335883_iOS.heic,Habano/XL Derecho,20260828_182335883_iOS.heic,habano,xr_der,hoja_0826,0.021208,13,0,0,1.2329,0.0,0.0,0.01433,0.0,0.0,0.0832,0.7984,0.0,0.0,0.0,0.0,0.0832,0.7984,-0.8112,0.2204,verde,util_der
Habano/XL Derecho/20260828_182337661_iOS.heic,Habano/XL Derecho,20260828_182337661_iOS.heic,habano,xr_der,hoja_0826,0.021208,18,0,0,0.8955,0.0,0.0,0.00414,0.0,0.0,0.0882,0.6491,0.0,0.0,0.0,0.0,0.0882,0.6491,-0.7608,0.1075,verde,util_der
Habano/XL Derecho/20260828_182354128_iOS.heic,Habano/XL Derecho,20260828_182354128_iOS.heic,habano,xr_der,hoja_0827,0.021208,21,0,0,3.3375,0.0,0.0,0.03077,0.0,0.0,0.8335,2.0686,0.0,0.0,0.0,0.0,0.8335,2.0686,-0.4256,1.2657,verde,util_der
Habano/XL Derecho/20260828_182355838_iOS.heic,Habano/XL Derecho,20260828_182355838_iOS.heic,habano,xr_der,hoja_0827,0.021208,23,0,0,4.2537,0.0,0.0,0.01914,0.0,0.0,1.7187,2.446,0.0,0.0,0.0,0.0,1.7187,2.446,-0.1746,1.505,verde,util_der
Habano/XL Derecho/20260828_182415627_iOS.heic,Habano/XL Derecho,20260828_182415627_iOS.heic,habano,xr_der,hoja_0828,0.021208,17,0,0,2.4793,0.0,0.0,0.01984,0.0,0.0,0.1277,2.0263,0.0,0.0,0.0,0.0,0.1277,2.0263,-0.8814,0.6374,verde,util_der
Habano/XL Derecho/20260828_182417538_iOS.heic,Habano/XL Derecho,20260828_182417538_iOS.heic,habano,xr_der,hoja_0828,0.021208,37,0,0,8.4809,0.0,0.0,0.03098,0.0,0.0,0.5308,7.7549,0.0,0.0,0.0,0.0,0.5308,7.7549,-0.8719,2.1743,verde,util_der
Habano/XL Derecho/20260828_182434429_iOS.heic,Habano/XL Derecho,20260828_182434429_iOS.heic,habano,xr_der,hoja_0829,0.021208,11,0,0,1.5091,0.0,0.0,0.01201,0.0,0.0,0.3086,0.0837,0.0,0.0,0.0,0.0,0.3086,0.0837,0.5734,0.3463,verde,base
Habano/XL Derecho/20260828_182446222_iOS.heic,Habano/XL Derecho,20260828_182446222_iOS.heic,habano,xr_der,hoja_0830,0.021208,10,0,0,0.7862,0.0,0.0,0.00701,0.0,0.0,0.5973,0.0,0.0,0.0,0.0,0.0,0.5973,0.0,1.0,0.1583,verde,util_izq
Habano/XL Derecho/20260828_182501998_iOS.heic,Habano/XL Derecho,20260828_182501998_iOS.heic,habano,xr_der,hoja_0831,0.021208,5,0,0,0.331,0.0,0.0,0.00352,0.0,0.0,0.0742,0.1187,0.0,0.0,0.0,0.0,0.0742,0.1187,-0.2308,0.1381,verde,base
Habano/XL Derecho/20260828_182551673_iOS.heic,Habano/XL Derecho,20260828_182551673_iOS.heic,habano,xr_der,hoja_0832,0.021208,4,0,0,0.2357,0.0,0.0,0.00183,0.0,0.0,0.0,0.0931,0.0,0.0,0.0,0.0,0.0,0.0931,-1.0,0.1084,verde,base
Habano/XL Derecho/20260828_182602282_iOS.heic,Habano/XL Derecho,20260828_182602282_iOS.heic,habano,xr_der,hoja_0833,0.021208,10,0,0,0.9788,0.0,0.0,0.00384,0.0,0.0,0.3122,0.6666,0.0,0.0,0.0,0.0,0.3122,0.6666,-0.3621,0.2838,verde,util_der
Habano/XL Derecho/20260828_182624874_iOS.heic,Habano/XL Derecho,20260828_182624874_iOS.heic,habano,xr_der,hoja_0834,0.021208,15,0,0,1.8415,0.0,0.0,0.01456,0.0,0.0,0.0517,0.4426,0.0,0.0,0.0,0.0,0.0517,0.4426,-0.7907,0.5258,verde,base
Habano/XL Izq/20260828_165435259_iOS.heic,Habano/XL Izq,20260828_165435259_iOS.heic,habano,xl_izq,hoja_0835,0.022427,18,0,0,5.8497,0.0,0.0,0.05124,0.0,0.0,0.3144,4.3417,0.0,0.0,0.0,0.0,0.3144,4.3417,-0.865,2.8584,verde,util_der
Habano/XL Izq/20260828_165541988_iOS.heic,Habano/XL Izq,20260828_165541988_iOS.heic,habano,xl_izq,hoja_0836,0.022427,12,0,0,0.8671,0.0,0.0,0.00688,0.0,0.0,0.0,0.339,0.0,0.0,0.0,0.0,0.0,0.339,-1.0,0.261,verde,base
Habano/XL Izq/20260828_170252684_iOS.heic,Habano/XL Izq,20260828_170252684_iOS.heic,habano,xl_izq,hoja_0837,0.022427,36,0,0,10.6119,0.0,0.0,0.08282,0.0,0.0,3.21,5.0343,0.0,0.0,0.0,0.0,3.21,5.0343,-0.2213,2.7765,verde,util_izq
Habano/XL Izq/20260828_170301798_iOS.heic,Habano/XL Izq,20260828_170301798_iOS.heic,habano,xl_izq,hoja_0837,0.022427,32,0,0,5.7752,0.0,0.0,0.02228,0.0,0.0,0.5281,4.3136,0.0,0.0,0.0,0.0,0.5281,4.3136,-0.7818,2.0366,verde,util_der
Habano/XL Izq/20260828_170315755_iOS.heic,Habano/XL Izq,20260828_170315755_iOS.heic,habano,xl_izq,hoja_0838,0.022427,12,0,0,4.0938,0.0,0.0,0.042,0.0,0.0,0.0,2.5506,0.0,0.0,0.0,0.0,0.0,2.5506,-1.0,2.1613,verde,util_der
Habano/XL Izq/20260828_170332133_iOS.heic,Habano/XL Izq,20260828_170332133_iOS.heic,habano,xl_izq,hoja_0839,0.022427,43,2,0,7.7771,0.0729,0.0,0.03517,0.00033,0.0,3.5873,2.2151,0.0729,0.0,0.0,0.0,3.6602,2.2151,0.246,3.0476,verde,util_izq
Habano/XL Izq/20260828_170344654_iOS.heic,Habano/XL Izq,20260828_170344654_iOS.heic,habano,xl_izq,hoja_0840,0.022427,13,0,0,1.6991,0.0,0.0,0.01531,0.0,0.0,0.2942,0.68,0.0,0.0,0.0,0.0,0.2942,0.68,-0.396,0.3214,verde,base
Habano/XL Izq/20260828_170356063_iOS.heic,Habano/XL Izq,20260828_170356063_iOS.heic,habano,xl_izq,hoja_0841,0.022427,4,0,0,0.3279,0.0,0.0,0.00329,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.079,-1.0,0.1574,verde,base
Habano/XL Izq/20260828_170437654_iOS.heic,Habano/XL Izq,20260828_170437654_iOS.heic,habano,xl_izq,hoja_0842,0.022427,14,0,0,1.7091,0.0,0.0,0.01392,0.0,0.0,0.0,0.9411,0.0,0.0,0.0,0.0,0.0,0.9411,-1.0,0.2676,verde,vena
Habano/XL Izq/20260828_170444377_iOS.heic,Habano/XL Izq,20260828_170444377_iOS.heic,habano,xl_izq,hoja_0842,0.022427,14,0,0,1.8042,0.0,0.0,0.00718,0.0,0.0,0.0,1.7645,0.0,0.0,0.0,0.0,0.0,1.7645,-1.0,0.5885,verde,util_der
Habano/XL Izq/20260828_170501661_iOS.heic,Habano/XL Izq,20260828_170501661_iOS.heic,habano,xl_izq,hoja_0843,0.022427,14,0,0,1.9968,0.0,0.0,0.018,0.0,0.0,0.3958,0.9627,0.0,0.0,0.0,0.0,0.3958,0.9627,-0.4173,0.4431,verde,util_der
